Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
66058,33.45,-658,65.04,nan,nan,nan,0.927,0.707,0.0,14.9
66059,33.45,-658,65.04,nan,nan,nan,0.927,0.707,0.0,14.9
66060,33.45,-657,65.04,nan,nan,nan,0.927,0.707,0.0,14.9
66061,33.45,-656,65.04,nan,nan,nan,0.927,nan,0.0,14.9
66062,33.45,-656,65.04,nan,nan,nan,0.927,nan,0.0,14.9
66063,33.45,-656,65.04,nan,nan,nan,0.927,nan,0.0,14.9
66064,33.45,-655,65.04,nan,nan,nan,0.918,nan,0.0,14.9
66065,35.2,-654,65.04,nan,nan,nan,0.915,0.101,1.75,14.9
66066,37.2,-654,65.04,nan,nan,nan,0.894,0.623,3.75,14.9
66067,37.2,-654,65.04,nan,nan,nan,0.894,0.623,3.75,14.9
66068,37.2,-653,65.04,nan,nan,nan,0.894,0.623,3.75,14.9
66069,37.2,-653,65.04,nan,nan,nan,0.894,0.623,3.75,14.9
66070,37.2,-653,65.04,nan,nan,nan,0.894,0.623,3.75,14.9
66071,37.2,-653,65.04,nan,nan,nan,0.894,0.623,3.75,14.9
66072,37.2,-653,65.04,nan,nan,nan,0.894,0.623,3.75,14.9
66073,37.2,-652,65.04,nan,nan,nan,0.903,0.808,3.75,14.9
66074,37.2,-652,65.04,nan,nan,nan,0.682,nan,3.75,14.9
66075,37.2,-652,65.04,nan,nan,nan,0.694,nan,3.75,12.1
66076,37.2,-653,65.04,nan,nan,nan,0.687,nan,3.75,12.1
66077,35.2,-653,65.04,nan,nan,nan,0.677,0.707,3.75,12.1
66078,35.2,-652,65.04,nan,nan,nan,0.671,0.577,3.75,12.1
66079,37.2,-652,65.04,nan,nan,nan,0.662,0.577,3.75,12.1
66080,37.2,-652,65.04,nan,nan,nan,0.662,0.577,3.75,12.1
66081,37.2,-656,65.04,nan,nan,nan,0.657,0.548,3.75,12.1
66082,34.15,-656,65.04,nan,nan,nan,0.65,0.548,3.75,12.1
66083,34.15,-655,65.04,nan,nan,nan,0.65,0.548,3.75,12.1
66084,34.15,-655,65.04,nan,nan,nan,0.65,0.548,3.75,12.1
66085,34.15,-655,65.04,nan,nan,nan,0.65,0.548,3.75,12.1
66086,34.15,-654,65.04,nan,nan,nan,0.65,0.577,3.75,12.1
66087,34.15,-654,65.04,nan,nan,nan,0.65,0.577,3.75,12.1
66088,34.15,-654,65.04,nan,nan,nan,0.653,0.707,3.75,12.1
66089,34.15,-654,65.04,nan,nan,nan,0.662,0.707,3.75,8.7
66090,34.15,-654,65.04,nan,nan,nan,0.662,nan,3.75,8.7
66091,34.15,-654,65.04,nan,nan,nan,0.666,nan,3.75,8.7
66092,34.15,-653,65.04,nan,nan,nan,0.671,nan,3.75,6.5
66093,35.2,-655,65.04,nan,nan,nan,0.827,2.054,3.75,6.5
66094,33.2,-654,65.04,nan,nan,nan,0.817,1.476,4.0,6.5
66095,33.2,-654,65.04,nan,nan,nan,0.834,1.476,4.0,6.5
66096,33.2,-654,65.04,nan,nan,nan,0.834,1.476,4.0,6.5
66097,33.2,-654,65.04,nan,nan,nan,0.841,1.476,4.0,6.5
66098,33.2,-654,65.04,nan,nan,nan,0.752,1.476,4.0,6.5
66099,33.2,-654,65.04,nan,nan,nan,0.768,1.476,4.0,4.15
66100,33.2,-654,65.04,nan,nan,nan,0.768,1.476,4.0,4.15
66101,33.2,-654,65.04,nan,nan,nan,0.768,1.347,4.0,4.15
66102,33.2,-654,65.04,nan,nan,nan,0.768,nan,4.0,4.15
66103,33.2,-654,65.04,nan,nan,nan,0.768,nan,4.0,4.15
66104,33.2,-654,65.04,nan,nan,nan,0.768,nan,4.0,4.15
66105,33.2,-653,65.04,nan,nan,nan,0.759,nan,4.0,4.15
66106,33.3,-652,65.04,nan,nan,nan,4.437,13.435,4.0,4.15
66107,35.3,-652,65.04,nan,nan,nan,4.336,11.269,4.0,4.15
66108,35.3,-651,65.04,nan,nan,nan,4.232,9.678,4.0,4.15
66109,37.25,-651,65.04,nan,nan,nan,4.144,8.735,4.05,4.2
