Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
33242,25.95,-201,64.52,nan,nan,nan,0.647,1.0,0.0,6.4
33243,25.95,-201,64.52,nan,nan,nan,0.647,1.0,0.0,6.4
33244,25.95,-200,64.52,nan,nan,nan,0.646,0.957,0.0,6.4
33245,26.95,-200,64.52,nan,nan,nan,0.641,0.837,1.0,6.4
33246,26.95,-200,64.52,nan,nan,nan,0.642,0.837,1.0,6.4
33247,26.95,-200,64.52,nan,nan,nan,0.647,0.837,1.0,6.4
33248,26.95,-199,64.52,nan,nan,nan,0.647,0.837,1.0,6.4
33249,26.95,-198,64.52,nan,nan,nan,0.646,0.837,1.0,6.4
33250,27.45,-198,64.52,nan,nan,nan,0.641,0.548,1.5,6.45
33251,27.45,-197,64.52,nan,nan,nan,0.642,0.577,1.5,6.45
33252,27.45,-203,64.52,nan,nan,nan,0.646,0.548,1.5,6.45
33253,26.0,-203,64.52,nan,nan,nan,0.641,0.548,1.5,6.45
33254,26.0,-203,64.52,nan,nan,nan,0.641,0.577,1.5,6.45
33255,26.0,-203,64.52,nan,nan,nan,0.641,0.577,1.5,6.45
33256,26.0,-202,64.52,nan,nan,nan,0.641,0.577,1.5,6.45
33257,26.0,-201,64.52,nan,nan,nan,0.641,0.577,1.5,6.45
33258,26.0,-201,64.52,nan,nan,nan,0.641,0.577,1.5,6.45
33259,26.0,-200,64.52,nan,nan,nan,0.642,0.707,1.5,6.45
33260,26.0,-199,64.52,nan,nan,nan,0.576,0.707,1.5,6.45
33261,26.0,-199,64.52,nan,nan,nan,0.579,nan,1.5,6.45
33262,26.0,-199,64.52,nan,nan,nan,0.579,nan,1.5,6.45
33263,26.0,-199,64.52,nan,nan,nan,0.579,nan,1.5,6.45
33264,26.0,-199,64.52,nan,nan,nan,0.583,nan,1.5,6.45
33265,26.0,-199,64.52,nan,nan,nan,0.583,nan,1.5,6.45
33266,26.0,-202,64.52,nan,nan,nan,0.582,nan,1.5,6.45
33267,25.65,-202,64.52,nan,nan,nan,0.579,0.707,1.8,6.45
33268,25.65,-202,64.52,nan,nan,nan,0.579,0.707,1.8,6.45
33269,25.65,-202,64.52,nan,nan,nan,0.579,0.707,1.8,6.45
33270,25.65,-201,64.52,nan,nan,nan,0.578,0.577,1.8,6.45
33271,26.6,-206,64.52,nan,nan,nan,0.641,1.145,1.8,6.45
33272,25.25,-206,64.52,nan,nan,nan,0.641,0.994,2.2,6.45
33273,25.25,-206,64.52,nan,nan,nan,0.641,0.994,2.2,6.45
33274,25.25,-207,64.52,nan,nan,nan,0.64,0.96,2.2,6.45
33275,24.9,-207,64.52,nan,nan,nan,0.635,0.89,2.55,6.45
33276,24.9,-207,64.52,nan,nan,nan,0.635,0.994,2.55,6.45
33277,24.9,-207,64.52,nan,nan,nan,0.635,0.994,2.55,6.45
33278,24.9,-207,64.52,nan,nan,nan,0.635,0.994,2.55,6.45
33279,24.9,-207,64.52,nan,nan,nan,0.636,0.996,2.55,6.45
33280,24.9,-218,64.52,nan,nan,nan,0.64,0.577,2.55,6.45
33281,23.35,-218,64.52,nan,nan,nan,0.635,0.577,4.1,6.45
33282,23.35,-217,64.52,nan,nan,nan,0.635,0.548,4.1,6.45
33283,23.55,-217,64.52,nan,nan,nan,0.63,0.548,4.1,6.45
33284,23.55,-220,64.52,nan,nan,nan,0.63,0.548,4.1,6.45
33285,21.3,-220,64.52,nan,nan,nan,0.63,0.548,6.15,6.15
33286,21.3,-220,64.52,nan,nan,nan,0.63,0.548,6.15,6.15
33287,21.3,-220,64.52,nan,nan,nan,0.63,0.548,6.15,6.15
33288,21.3,-220,64.52,nan,nan,nan,0.631,0.548,6.15,6.15
33289,21.3,-220,64.52,nan,nan,nan,0.632,0.548,6.15,6.15
33290,21.3,-219,64.52,nan,nan,nan,0.636,0.548,6.15,6.15
33291,21.95,-219,64.52,nan,nan,nan,0.632,0.548,6.15,6.15
33292,21.95,-219,64.52,nan,nan,nan,0.632,0.577,6.15,6.15
33293,21.95,-219,64.52,nan,nan,nan,0.632,0.577,6.15,6.15
33294,21.95,-218,64.52,nan,nan,nan,0.631,0.577,6.15,6.15
33295,23.35,-218,64.52,nan,nan,nan,0.627,0.577,6.15,6.15
33296,23.35,-217,64.52,nan,nan,nan,0.632,0.577,6.15,6.15
33297,23.35,-217,64.52,nan,nan,nan,0.632,0.577,6.15,6.15
33298,23.35,-217,64.52,nan,nan,nan,0.632,0.577,6.15,6.15
33299,23.35,-220,64.52,nan,nan,nan,0.636,0.577,6.15,6.15
33300,21.2,-220,64.52,nan,nan,nan,0.632,0.577,6.25,6.25
33301,21.2,-220,64.52,nan,nan,nan,0.632,0.577,6.25,6.25
33302,21.2,-220,64.52,nan,nan,nan,0.632,0.577,6.25,6.25
33303,21.2,-219,64.52,nan,nan,nan,0.632,0.577,6.25,6.25
33304,21.2,-219,64.52,nan,nan,nan,0.632,0.707,6.25,6.25
33305,21.2,-220,64.52,nan,nan,nan,0.631,0.577,6.25,6.25
33306,20.95,-220,64.52,nan,nan,nan,0.627,0.577,6.5,6.5
33307,20.95,-220,64.52,nan,nan,nan,0.627,0.577,6.5,6.5
33308,20.95,-220,64.52,nan,nan,nan,0.632,0.577,6.5,6.5
33309,20.95,-219,64.52,nan,nan,nan,0.632,0.577,6.5,6.5
