Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
60779,59.5,-491,64.96,nan,nan,nan,0.513,0.577,0.0,7.2
60780,59.5,-490,64.96,nan,nan,nan,0.513,0.548,0.0,7.2
60781,63.55,-489,64.96,nan,nan,nan,0.512,0.548,4.05,11.25
60782,63.55,-489,64.96,nan,nan,nan,0.511,0.577,4.05,11.25
60783,63.55,-489,64.96,nan,nan,nan,0.513,0.577,4.05,11.25
60784,63.55,-489,64.96,nan,nan,nan,0.513,0.577,4.05,11.25
60785,63.55,-489,64.96,nan,nan,nan,0.511,0.577,4.05,11.25
60786,63.55,-489,64.96,nan,nan,nan,0.513,0.577,4.05,9.95
60787,63.55,-489,64.96,nan,nan,nan,0.513,0.707,4.05,9.95
60788,63.55,-488,64.96,nan,nan,nan,0.514,0.577,4.05,9.95
60789,65.3,-488,64.96,nan,nan,nan,0.513,0.577,5.8,11.7
60790,65.3,-488,64.96,nan,nan,nan,0.513,0.707,5.8,11.7
60791,65.3,-487,64.96,nan,nan,nan,0.513,0.577,5.8,11.7
60792,67.6,-486,64.96,nan,nan,nan,0.561,0.756,8.1,14.0
60793,71.85,-486,64.96,nan,nan,nan,0.561,0.783,12.35,17.6
60794,71.85,-486,64.96,nan,nan,nan,0.561,0.783,12.35,17.6
60795,71.85,-486,64.96,nan,nan,nan,0.563,0.783,12.35,17.6
60796,71.85,-485,64.96,nan,nan,nan,0.572,0.783,12.35,17.6
60797,71.85,-485,64.96,nan,nan,nan,0.582,0.892,12.35,17.6
60798,71.85,-485,64.96,nan,nan,nan,0.585,0.925,12.35,17.6
60799,71.85,-485,64.96,nan,nan,nan,0.585,0.925,12.35,17.6
60800,71.85,-484,64.96,nan,nan,nan,0.585,1.307,12.35,17.6
60801,71.85,-483,64.96,nan,nan,nan,0.585,nan,12.35,17.6
60802,71.85,-483,64.96,nan,nan,nan,0.585,nan,12.35,17.6
60803,71.85,-483,64.96,nan,nan,nan,0.587,nan,12.35,17.6
60804,71.85,-483,64.96,nan,nan,nan,0.562,nan,12.35,17.6
60805,71.85,-482,64.96,nan,nan,nan,0.573,nan,12.35,17.5
60806,71.85,-481,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60807,71.85,-481,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60808,71.85,-480,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60809,71.85,-480,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60810,71.85,-479,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60811,71.85,-479,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60812,71.85,-478,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60813,71.85,-478,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60814,71.85,-477,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60815,71.85,-477,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60816,71.85,-477,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60817,71.85,-476,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60818,71.85,-476,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60819,71.85,-475,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60820,71.85,-475,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60821,71.85,-475,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60822,71.85,-475,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60823,71.85,-475,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60824,71.85,-474,64.96,nan,nan,nan,0.576,nan,12.35,17.5
60825,71.85,-473,64.96,nan,nan,nan,0.571,nan,12.35,17.5
60826,72.25,-473,64.96,nan,nan,nan,0.57,0.707,12.75,17.9
60827,72.25,-473,64.96,nan,nan,nan,0.57,0.707,12.75,17.9
60828,72.25,-472,64.96,nan,nan,nan,0.57,0.707,12.75,17.9
60829,72.25,-472,64.96,nan,nan,nan,0.57,0.707,12.75,17.9
60830,72.25,-472,64.96,nan,nan,nan,0.57,0.707,12.75,17.9
60831,72.25,-471,64.96,nan,nan,nan,0.566,0.577,12.75,17.9
60832,72.45,-471,64.96,nan,nan,nan,0.565,0.577,12.95,18.1
60833,72.45,-470,64.96,nan,nan,nan,0.568,0.577,12.95,18.1
60834,72.45,-470,64.96,nan,nan,nan,0.57,0.577,12.95,18.1
60835,72.45,-469,64.96,nan,nan,nan,0.57,0.707,12.95,18.1
60836,72.45,-469,64.96,nan,nan,nan,0.57,0.707,12.95,18.1
60837,72.45,-474,64.96,nan,nan,nan,0.566,0.577,12.95,18.1
60838,65.65,-474,64.96,nan,nan,nan,0.565,0.577,12.95,18.1
60839,65.65,-474,64.96,nan,nan,nan,0.568,0.577,12.95,18.1
60840,65.65,-474,64.96,nan,nan,nan,0.57,0.577,12.95,18.1
60841,65.65,-474,64.96,nan,nan,nan,0.57,0.707,12.95,18.1
60842,65.65,-474,64.96,nan,nan,nan,0.573,0.707,12.95,18.1
60843,65.65,-474,64.96,nan,nan,nan,0.572,0.707,12.95,18.1
60844,65.65,-474,64.96,nan,nan,nan,0.574,0.707,12.95,18.1
60845,65.65,-474,64.96,nan,nan,nan,0.574,0.707,12.95,18.1
60846,65.65,-474,64.96,nan,nan,nan,0.579,nan,12.95,18.1
60847,65.65,-474,64.96,nan,nan,nan,0.58,nan,12.95,18.1
60848,65.65,-473,64.96,nan,nan,nan,0.58,nan,12.95,18.1
60849,65.65,-473,64.96,nan,nan,nan,0.58,nan,12.95,18.1
60850,65.65,-472,64.96,nan,nan,nan,0.58,nan,12.95,18.1
60851,67.6,-472,64.96,nan,nan,nan,0.58,0.707,12.95,18.1
60852,67.6,-472,64.96,nan,nan,nan,0.58,0.707,12.95,18.1
60853,67.6,-472,64.96,nan,nan,nan,0.58,0.707,12.95,18.1
60854,67.6,-471,64.96,nan,nan,nan,0.574,0.577,12.95,18.1
60855,70.15,-471,64.96,nan,nan,nan,0.574,0.577,12.95,18.1
60856,70.15,-471,64.96,nan,nan,nan,0.574,0.577,12.95,18.1
60857,70.15,-471,64.96,nan,nan,nan,0.574,0.577,12.95,18.1
60858,70.15,-471,64.96,nan,nan,nan,0.574,0.577,12.95,18.1
60859,70.15,-470,64.96,nan,nan,nan,0.568,0.577,12.95,18.1
60860,71.45,-470,64.96,nan,nan,nan,0.568,0.577,12.95,18.1
60861,71.45,-470,64.96,nan,nan,nan,0.568,0.577,12.95,18.1
60862,71.45,-470,64.96,nan,nan,nan,0.568,0.577,12.95,18.1
60863,71.45,-470,64.96,nan,nan,nan,0.568,0.577,12.95,18.1
60864,71.45,-470,64.96,nan,nan,nan,0.572,0.707,12.95,18.1
60865,71.45,-470,64.96,nan,nan,nan,0.574,0.707,12.95,18.0
60866,71.45,-470,64.96,nan,nan,nan,0.574,0.707,12.95,18.0
60867,71.45,-470,64.96,nan,nan,nan,0.574,0.707,12.95,18.0
60868,71.45,-470,64.96,nan,nan,nan,0.574,nan,12.95,18.0
60869,71.45,-470,64.96,nan,nan,nan,0.574,nan,12.95,18.0
60870,71.45,-470,64.96,nan,nan,nan,0.574,nan,12.95,18.0
60871,71.45,-469,64.96,nan,nan,nan,0.574,nan,12.95,18.0
60872,75.75,-469,64.96,nan,nan,nan,0.574,0.707,16.25,18.7
60873,75.75,-469,64.96,nan,nan,nan,0.574,0.707,16.25,18.7
60874,75.75,-468,64.96,nan,nan,nan,0.568,0.577,16.25,18.7
60875,78.55,-468,64.96,nan,nan,nan,0.568,0.577,19.05,21.5
60876,78.55,-468,64.96,nan,nan,nan,0.572,0.577,19.05,21.5
60877,78.55,-468,64.96,nan,nan,nan,0.574,0.577,19.05,19.05
60878,78.55,-468,64.96,nan,nan,nan,0.574,0.577,19.05,19.05
60879,78.55,-468,64.96,nan,nan,nan,0.579,0.577,19.05,19.05
60880,78.55,-467,64.96,nan,nan,nan,0.58,0.577,19.05,15.0
60881,78.55,-467,64.96,nan,nan,nan,0.58,0.707,19.05,15.0
60882,78.55,-467,64.96,nan,nan,nan,0.58,0.707,19.05,15.0
60883,78.55,-485,64.96,nan,nan,nan,0.574,0.707,19.05,15.0
60884,72.4,-484,64.96,nan,nan,nan,0.574,0.707,19.05,15.0
60885,72.4,-484,64.96,nan,nan,nan,0.574,0.707,19.05,15.0
60886,72.4,-485,64.96,nan,nan,nan,0.568,0.577,19.05,15.0
60887,71.1,-485,64.96,nan,nan,nan,0.572,0.577,19.05,15.0
60888,71.1,-485,64.96,nan,nan,nan,0.574,0.577,19.05,13.25
60889,71.1,-493,64.96,nan,nan,nan,0.568,0.548,19.05,13.25
60890,65.0,-492,64.96,nan,nan,nan,0.582,0.59,19.05,13.55
60891,66.25,-491,64.96,nan,nan,nan,0.519,0.567,19.05,13.55
60892,66.25,-491,64.96,nan,nan,nan,0.521,0.549,19.05,13.55
60893,66.25,-491,64.96,nan,nan,nan,0.521,0.591,19.05,13.55
60894,66.25,-491,64.96,nan,nan,nan,0.521,0.591,19.05,13.55
60895,66.25,-490,64.96,nan,nan,nan,0.521,0.543,19.05,13.55
60896,66.25,-490,64.96,nan,nan,nan,0.521,0.645,19.05,13.55
60897,66.25,-490,64.96,nan,nan,nan,0.521,0.645,19.05,13.55
60898,66.25,-490,64.96,nan,nan,nan,0.521,0.145,19.05,13.55
60899,66.25,-489,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60900,66.25,-489,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60901,66.25,-489,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60902,66.25,-489,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60903,66.25,-488,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60904,66.85,-488,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60905,66.85,-487,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60906,66.85,-487,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60907,66.85,-487,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60908,66.85,-487,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60909,66.85,-486,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60910,66.85,-486,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60911,66.85,-486,64.96,nan,nan,nan,0.519,0.707,19.05,13.55
60912,66.85,-485,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60913,66.85,-485,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60914,66.85,-485,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60915,66.85,-485,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60916,66.85,-484,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60917,70.4,-484,64.96,nan,nan,nan,0.518,0.707,19.05,13.55
60918,70.4,-484,64.96,nan,nan,nan,0.518,0.707,19.05,13.55
60919,70.4,-484,64.96,nan,nan,nan,0.518,0.707,19.05,13.55
60920,70.4,-483,64.96,nan,nan,nan,0.518,0.577,19.05,13.55
60921,74.25,-482,64.96,nan,nan,nan,0.517,0.577,19.05,13.55
60922,74.25,-481,64.96,nan,nan,nan,0.517,0.577,19.05,13.55
60923,74.25,-480,64.96,nan,nan,nan,0.517,0.577,19.05,13.55
60924,74.25,-480,64.96,nan,nan,nan,0.516,0.577,19.05,13.55
60925,74.25,-480,64.96,nan,nan,nan,0.518,0.577,19.05,13.55
60926,74.25,-479,64.96,nan,nan,nan,0.518,0.707,19.05,13.55
60927,74.25,-479,64.96,nan,nan,nan,0.518,0.707,19.05,13.55
60928,74.25,-479,64.96,nan,nan,nan,0.518,0.707,19.05,13.55
60929,74.25,-478,64.96,nan,nan,nan,0.518,nan,19.05,13.55
60930,74.25,-478,64.96,nan,nan,nan,0.517,nan,19.05,13.55
60931,74.25,-478,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60932,74.25,-478,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60933,74.25,-478,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60934,74.25,-477,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60935,74.25,-476,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60936,74.25,-475,64.96,nan,nan,nan,0.519,nan,19.05,13.55
60937,74.25,-474,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60938,74.25,-474,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60939,74.25,-474,64.96,nan,nan,nan,0.521,nan,19.05,13.55
60940,74.25,-478,64.96,nan,nan,nan,0.521,nan,19.05,13.55
