Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
53534,61.6,-423,64.84,nan,nan,nan,0.545,0.577,0.0,11.7
53535,56.7,-422,64.84,nan,nan,nan,0.566,0.692,4.9,12.6
53536,58.4,-422,64.84,nan,nan,nan,0.564,0.627,4.9,12.6
53537,58.4,-422,64.84,nan,nan,nan,0.564,0.627,4.9,12.6
53538,58.4,-422,64.84,nan,nan,nan,0.564,0.581,4.9,12.6
53539,58.4,-422,64.84,nan,nan,nan,0.564,0.699,4.9,12.6
53540,58.4,-422,64.84,nan,nan,nan,0.564,0.699,4.9,12.6
53541,58.4,-421,64.84,nan,nan,nan,0.561,0.692,4.9,12.6
53542,61.6,-420,64.84,nan,nan,nan,0.559,0.627,4.9,12.6
53543,61.6,-420,64.84,nan,nan,nan,0.561,0.581,4.9,12.6
53544,61.6,-422,64.84,nan,nan,nan,0.561,0.577,4.9,8.5
53545,56.7,-422,64.84,nan,nan,nan,0.561,0.577,4.9,8.5
53546,56.7,-422,64.84,nan,nan,nan,0.564,0.577,4.9,8.5
53547,56.7,-422,64.84,nan,nan,nan,0.564,0.577,4.9,8.5
53548,56.7,-421,64.84,nan,nan,nan,0.561,0.548,4.9,8.5
53549,58.4,-421,64.84,nan,nan,nan,0.561,0.548,4.9,8.5
53550,58.4,-420,64.84,nan,nan,nan,0.561,0.548,4.9,8.5
53551,61.6,-419,64.84,nan,nan,nan,0.559,0.548,4.9,8.5
53552,61.6,-419,64.84,nan,nan,nan,0.559,0.548,4.9,8.5
53553,61.6,-419,64.84,nan,nan,nan,0.559,0.548,4.9,8.5
53554,61.6,-418,64.84,nan,nan,nan,0.559,0.577,4.9,8.5
53555,61.6,-417,64.84,nan,nan,nan,0.559,0.577,4.9,8.5
53556,61.6,-417,64.84,nan,nan,nan,0.559,0.577,4.9,8.5
53557,61.6,-416,64.84,nan,nan,nan,0.559,0.577,4.9,8.5
53558,61.6,-419,64.84,nan,nan,nan,0.556,0.577,4.9,8.5
53559,56.7,-419,64.84,nan,nan,nan,0.555,0.577,4.9,8.5
53560,56.7,-419,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53561,56.7,-418,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53562,56.7,-418,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53563,56.7,-418,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53564,56.7,-418,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53565,56.7,-418,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53566,56.7,-418,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53567,56.7,-418,64.84,nan,nan,nan,0.555,nan,4.9,8.5
53568,56.7,-418,64.84,nan,nan,nan,0.555,nan,4.9,8.5
53569,56.7,-417,64.84,nan,nan,nan,0.552,nan,4.9,8.5
53570,58.4,-417,64.84,nan,nan,nan,0.551,0.707,4.9,8.5
53571,58.4,-417,64.84,nan,nan,nan,0.551,0.707,4.9,8.5
53572,58.4,-417,64.84,nan,nan,nan,0.553,0.707,4.9,8.5
53573,58.4,-417,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53574,58.4,-417,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53575,58.4,-417,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53576,58.4,-417,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53577,58.4,-417,64.84,nan,nan,nan,0.555,0.707,4.9,8.5
53578,58.4,-417,64.84,nan,nan,nan,0.555,nan,4.9,8.5
53579,58.4,-417,64.84,nan,nan,nan,0.555,nan,4.9,8.5
53580,58.4,-417,64.84,nan,nan,nan,0.555,nan,4.9,8.5
53581,58.4,-417,64.84,nan,nan,nan,0.555,nan,4.9,8.5
53582,58.4,-417,64.84,nan,nan,nan,0.555,nan,4.9,8.5
53583,58.4,-416,64.84,nan,nan,nan,0.552,nan,4.9,8.5
53584,61.6,-416,64.84,nan,nan,nan,0.551,0.707,4.9,8.5
53585,61.6,-415,64.84,nan,nan,nan,0.549,0.577,4.9,8.5
53586,61.75,-415,64.84,nan,nan,nan,0.548,0.577,5.05,8.5
