Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
59935,22.4,-418,64.92,nan,nan,nan,0.562,0.707,0.0,3.45
59936,22.4,-418,64.92,nan,nan,nan,0.562,0.707,0.0,3.45
59937,22.4,-418,64.92,nan,nan,nan,0.562,0.707,0.0,3.45
59938,22.4,-418,64.92,nan,nan,nan,0.562,0.707,0.0,3.45
59939,22.4,-418,64.92,nan,nan,nan,0.562,nan,0.0,3.45
59940,22.4,-418,64.92,nan,nan,nan,0.562,nan,0.0,3.45
59941,22.4,-418,64.92,nan,nan,nan,0.561,nan,0.0,3.45
59942,22.4,-418,64.92,nan,nan,nan,0.566,nan,0.0,3.45
59943,22.4,-417,64.92,nan,nan,nan,0.564,nan,0.0,3.45
59944,22.4,-417,64.92,nan,nan,nan,0.54,nan,0.0,3.45
59945,22.4,-417,64.92,nan,nan,nan,0.504,nan,0.0,3.45
59946,22.4,-416,64.92,nan,nan,nan,0.505,nan,0.0,3.45
59947,22.45,-415,64.92,nan,nan,nan,0.504,0.707,0.05,3.45
59948,22.45,-415,64.92,nan,nan,nan,0.505,0.707,0.05,3.45
59949,22.45,-414,64.92,nan,nan,nan,0.505,0.707,0.05,3.45
59950,22.45,-414,64.92,nan,nan,nan,0.505,0.707,0.05,3.45
59951,22.45,-414,64.92,nan,nan,nan,0.505,0.707,0.05,3.45
59952,22.45,-414,64.92,nan,nan,nan,0.505,0.707,0.05,3.45
59953,22.45,-414,64.92,nan,nan,nan,0.505,0.707,0.05,3.45
59954,22.45,-413,64.92,nan,nan,nan,0.504,0.707,0.05,3.45
59955,22.45,-413,64.92,nan,nan,nan,0.505,nan,0.05,3.45
59956,22.45,-413,64.92,nan,nan,nan,0.504,nan,0.05,3.45
59957,22.45,-413,64.92,nan,nan,nan,0.506,nan,0.05,3.45
59958,22.45,-413,64.92,nan,nan,nan,0.506,nan,0.05,3.45
59959,22.45,-413,64.92,nan,nan,nan,0.506,nan,0.05,3.45
59960,22.45,-413,64.92,nan,nan,nan,0.506,nan,0.05,3.45
59961,22.45,-413,64.92,nan,nan,nan,0.506,nan,0.05,3.45
59962,22.45,-415,64.92,nan,nan,nan,0.506,nan,0.05,3.45
59963,21.25,-415,64.92,nan,nan,nan,0.504,0.707,1.2,3.45
59964,21.25,-414,64.92,nan,nan,nan,0.506,0.577,1.2,3.45
59965,22.4,-413,64.92,nan,nan,nan,0.496,0.473,1.2,3.45
59966,23.25,-413,64.92,nan,nan,nan,0.497,0.511,2.0,3.45
59967,23.25,-413,64.92,nan,nan,nan,0.496,0.511,2.0,3.45
59968,23.25,-413,64.92,nan,nan,nan,0.496,0.511,2.0,3.45
59969,23.25,-412,64.92,nan,nan,nan,0.495,0.511,2.0,3.45
59970,23.25,-412,64.92,nan,nan,nan,0.503,0.511,2.0,3.45
59971,23.25,-411,64.92,nan,nan,nan,0.503,0.513,2.0,3.45
59972,23.25,-411,64.92,nan,nan,nan,0.503,0.519,2.0,3.45
59973,23.25,-411,64.92,nan,nan,nan,0.503,0.523,2.0,3.2
59974,23.25,-411,64.92,nan,nan,nan,0.503,nan,2.0,3.2
59975,23.25,-411,64.92,nan,nan,nan,0.503,nan,2.0,3.2
59976,23.25,-410,64.92,nan,nan,nan,0.503,nan,2.0,3.2
59977,23.25,-409,64.92,nan,nan,nan,0.503,nan,2.0,3.2
59978,23.25,-408,64.92,nan,nan,nan,0.503,nan,2.0,3.2
59979,23.9,-407,64.92,nan,nan,nan,0.623,0.816,2.65,3.4
59980,25.3,-406,64.92,nan,nan,nan,0.623,1.078,4.05,4.8
59981,25.3,-406,64.92,nan,nan,nan,0.623,1.078,4.05,4.8
59982,25.3,-406,64.92,nan,nan,nan,0.623,1.078,4.05,4.8
59983,25.3,-405,64.92,nan,nan,nan,0.623,1.078,4.05,4.8
59984,25.3,-405,64.92,nan,nan,nan,0.623,1.078,4.05,4.8
59985,25.3,-404,64.92,nan,nan,nan,0.623,1.078,4.05,4.8
59986,25.3,-403,64.92,nan,nan,nan,0.623,1.078,4.05,4.8
59987,25.3,-403,64.92,nan,nan,nan,0.634,1.523,4.05,4.8
59988,25.3,-403,64.92,nan,nan,nan,0.636,nan,4.05,4.05
59989,25.3,-403,64.92,nan,nan,nan,0.636,nan,4.05,4.05
59990,25.3,-409,64.92,nan,nan,nan,0.623,nan,4.05,4.05
59991,23.15,-418,64.92,nan,nan,nan,0.623,0.0,4.05,4.05
59992,21.0,-418,64.92,nan,nan,nan,0.623,0.577,4.3,4.3
59993,21.0,-417,64.92,nan,nan,nan,0.623,0.577,4.3,4.3
59994,21.0,-417,64.92,nan,nan,nan,0.623,0.577,4.3,4.3
