Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
36596,84.75,-277,64.56,nan,nan,nan,0.827,0.548,0.0,22.25
36597,84.75,-277,64.56,nan,nan,nan,0.827,0.577,0.0,22.25
36598,84.75,-276,64.56,nan,nan,nan,0.827,0.577,0.0,22.25
36599,84.75,-276,64.56,nan,nan,nan,0.827,0.577,0.0,22.25
36600,84.75,-275,64.56,nan,nan,nan,0.825,0.548,0.0,22.25
36601,87.45,-275,64.56,nan,nan,nan,0.814,0.548,2.7,24.95
36602,87.45,-274,64.56,nan,nan,nan,0.814,0.577,2.7,24.95
36603,87.45,-274,64.56,nan,nan,nan,0.814,0.577,2.7,24.95
36604,87.45,-273,64.56,nan,nan,nan,0.811,0.577,2.7,24.95
36605,89.35,-276,64.56,nan,nan,nan,0.934,1.728,4.6,26.85
36606,84.3,-276,64.56,nan,nan,nan,0.925,1.498,5.05,26.85
36607,84.3,-276,64.56,nan,nan,nan,0.938,1.498,5.05,26.85
36608,84.3,-276,64.56,nan,nan,nan,0.938,1.498,5.05,26.85
36609,84.3,-275,64.56,nan,nan,nan,0.938,1.568,5.05,26.85
36610,84.3,-274,64.56,nan,nan,nan,0.934,1.728,5.05,26.85
36611,87.45,-276,64.56,nan,nan,nan,1.049,1.93,5.05,26.85
36612,78.35,-278,64.56,nan,nan,nan,1.037,1.793,11.0,26.85
36613,74.0,-278,64.56,nan,nan,nan,1.024,1.666,15.35,26.85
36614,74.0,-277,64.56,nan,nan,nan,1.024,1.515,15.35,26.85
36615,74.0,-276,64.56,nan,nan,nan,1.02,1.623,15.35,26.85
36616,74.2,-275,64.56,nan,nan,nan,3.482,9.03,15.35,26.85
36617,78.55,-282,64.56,nan,nan,nan,3.45,8.42,15.35,26.85
36618,74.3,-282,64.56,nan,nan,nan,3.451,7.863,15.35,26.85
36619,74.3,-282,64.56,nan,nan,nan,3.487,8.466,15.35,26.85
36620,74.3,-282,64.56,nan,nan,nan,3.517,8.863,15.35,26.85
36621,74.3,-281,64.56,nan,nan,nan,3.515,8.827,15.35,26.85
36622,74.45,-280,64.56,nan,nan,nan,3.474,8.827,15.35,26.85
36623,74.45,-280,64.56,nan,nan,nan,3.474,8.827,15.35,26.85
36624,74.45,-280,64.56,nan,nan,nan,3.474,9.749,15.35,26.85
