Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
62006,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62007,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62008,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62009,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62010,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62011,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62012,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62013,23.7,-817,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62014,23.7,-816,64.96,nan,nan,nan,1.801,nan,0.0,5.45
62015,23.7,-815,64.96,nan,nan,nan,1.779,nan,0.0,5.45
62016,25.35,-815,64.96,nan,nan,nan,1.753,0.707,1.65,5.45
62017,25.35,-815,64.96,nan,nan,nan,1.753,0.707,1.65,5.45
62018,25.35,-815,64.96,nan,nan,nan,1.774,0.707,1.65,5.45
62019,25.35,-815,64.96,nan,nan,nan,1.801,0.707,1.65,5.45
62020,25.35,-815,64.96,nan,nan,nan,1.801,0.707,1.65,5.45
62021,25.35,-815,64.96,nan,nan,nan,1.801,0.707,1.65,5.45
62022,25.35,-814,64.96,nan,nan,nan,1.801,0.577,1.65,5.45
62023,26.9,-814,64.96,nan,nan,nan,1.801,0.577,3.2,5.45
62024,26.9,-814,64.96,nan,nan,nan,1.801,0.577,3.2,5.45
62025,26.9,-814,64.96,nan,nan,nan,1.801,0.707,3.2,5.45
62026,26.9,-814,64.96,nan,nan,nan,1.801,0.707,3.2,5.45
62027,26.9,-814,64.96,nan,nan,nan,1.824,0.707,3.2,5.45
62028,26.9,-814,64.96,nan,nan,nan,0.615,0.707,3.2,5.45
62029,26.9,-813,64.96,nan,nan,nan,0.615,0.577,3.2,5.35
62030,27.05,-812,64.96,nan,nan,nan,0.615,0.577,3.35,5.5
62031,27.05,-812,64.96,nan,nan,nan,0.618,0.577,3.35,5.5
62032,27.05,-812,64.96,nan,nan,nan,0.618,0.707,3.35,5.5
62033,27.05,-812,64.96,nan,nan,nan,0.618,0.707,3.35,5.5
62034,27.05,-812,64.96,nan,nan,nan,0.618,0.707,3.35,5.5
62035,27.05,-812,64.96,nan,nan,nan,0.618,0.707,3.35,5.5
62036,27.05,-811,64.96,nan,nan,nan,0.618,0.707,3.35,5.5
62037,27.05,-811,64.96,nan,nan,nan,0.618,0.707,3.35,5.5
62038,27.05,-811,64.96,nan,nan,nan,0.618,nan,3.35,5.5
62039,27.05,-811,64.96,nan,nan,nan,0.622,nan,3.35,5.5
62040,27.05,-810,64.96,nan,nan,nan,0.622,nan,3.35,5.5
62041,27.15,-810,64.96,nan,nan,nan,0.622,0.707,3.45,5.6
62042,27.15,-810,64.96,nan,nan,nan,0.626,0.707,3.45,5.5
62043,27.15,-809,64.96,nan,nan,nan,0.626,0.707,3.45,5.5
62044,27.15,-809,64.96,nan,nan,nan,0.63,0.707,3.45,5.5
62045,27.15,-808,64.96,nan,nan,nan,0.635,0.707,3.45,5.5
62046,27.15,-811,64.96,nan,nan,nan,0.63,0.577,3.45,5.5
62047,26.9,-811,64.96,nan,nan,nan,0.626,0.577,3.45,5.5
62048,26.9,-811,64.96,nan,nan,nan,0.626,0.577,3.45,5.5
62049,26.9,-810,64.96,nan,nan,nan,0.63,0.577,3.45,5.5
62050,26.9,-810,64.96,nan,nan,nan,0.635,0.707,3.45,5.5
62051,26.9,-809,64.96,nan,nan,nan,0.635,0.707,3.45,5.5
62052,26.9,-809,64.96,nan,nan,nan,0.635,0.707,3.45,5.5
62053,26.9,-809,64.96,nan,nan,nan,0.635,0.707,3.45,5.5
62054,26.9,-809,64.96,nan,nan,nan,0.64,0.707,3.45,5.5
62055,26.9,-809,64.96,nan,nan,nan,0.581,nan,3.45,5.5
62056,26.9,-809,64.96,nan,nan,nan,0.582,nan,3.45,5.5
62057,26.9,-810,64.96,nan,nan,nan,0.576,nan,3.45,5.5
62058,25.35,-810,64.96,nan,nan,nan,0.576,0.707,3.45,5.5
62059,25.35,-810,64.96,nan,nan,nan,0.576,0.707,3.45,5.5
62060,25.35,-810,64.96,nan,nan,nan,0.576,0.707,3.45,5.5
62061,25.35,-809,64.96,nan,nan,nan,0.576,0.577,3.45,5.5
62062,26.9,-808,64.96,nan,nan,nan,0.572,0.551,3.45,5.5
62063,27.05,-808,64.96,nan,nan,nan,0.571,0.532,3.45,5.5
62064,27.05,-808,64.96,nan,nan,nan,0.571,0.532,3.45,5.5
62065,27.05,-808,64.96,nan,nan,nan,0.575,0.532,3.45,5.5
62066,27.05,-808,64.96,nan,nan,nan,0.506,0.486,3.45,5.45
62067,27.05,-808,64.96,nan,nan,nan,0.507,0.552,3.45,5.45
62068,27.05,-808,64.96,nan,nan,nan,0.507,0.552,3.45,5.45
62069,27.05,-808,64.96,nan,nan,nan,0.507,0.552,3.45,5.45
62070,27.05,-808,64.96,nan,nan,nan,0.507,0.068,3.45,5.45
62071,27.05,-808,64.96,nan,nan,nan,0.507,nan,3.45,5.45
62072,27.05,-808,64.96,nan,nan,nan,0.507,nan,3.45,5.45
