Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
60991,56.45,-410,64.96,nan,nan,nan,0.522,0.707,0.0,7.0
60992,56.45,-409,64.96,nan,nan,nan,0.522,0.707,0.0,7.0
60993,56.45,-409,64.96,nan,nan,nan,0.522,0.707,0.0,7.0
60994,56.45,-409,64.96,nan,nan,nan,0.522,0.707,0.0,7.0
60995,56.45,-409,64.96,nan,nan,nan,0.522,0.707,0.0,7.0
60996,56.45,-421,64.96,nan,nan,nan,0.522,0.577,0.0,7.0
60997,53.25,-420,64.96,nan,nan,nan,0.522,0.577,3.2,8.35
60998,53.25,-420,64.96,nan,nan,nan,0.522,0.577,3.2,8.35
60999,53.25,-420,64.96,nan,nan,nan,0.522,0.707,3.2,8.35
61000,53.25,-420,64.96,nan,nan,nan,0.522,0.707,3.2,8.35
61001,53.25,-419,64.96,nan,nan,nan,0.522,0.707,3.2,8.35
61002,53.25,-419,64.96,nan,nan,nan,0.522,0.707,3.2,8.35
61003,53.25,-419,64.96,nan,nan,nan,0.522,0.707,3.2,8.35
61004,53.25,-419,64.96,nan,nan,nan,0.522,0.707,3.2,8.35
61005,53.25,-418,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61006,53.25,-418,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61007,53.25,-418,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61008,53.25,-418,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61009,53.25,-417,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61010,53.25,-416,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61011,53.25,-416,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61012,53.25,-416,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61013,53.25,-416,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61014,53.25,-416,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61015,53.25,-416,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61016,53.25,-415,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61017,53.25,-421,64.96,nan,nan,nan,0.522,nan,3.2,8.35
61018,48.3,-421,64.96,nan,nan,nan,0.522,0.707,8.15,13.3
61019,48.3,-421,64.96,nan,nan,nan,0.522,0.707,8.15,13.3
61020,48.3,-421,64.96,nan,nan,nan,0.522,0.707,8.15,13.3
61021,48.3,-421,64.96,nan,nan,nan,0.522,0.707,8.15,13.3
61022,48.3,-421,64.96,nan,nan,nan,0.522,0.707,8.15,13.3
61023,48.3,-423,64.96,nan,nan,nan,0.519,0.577,8.15,13.3
61024,43.75,-423,64.96,nan,nan,nan,0.519,0.577,12.7,17.85
61025,43.75,-423,64.96,nan,nan,nan,0.519,0.577,12.7,17.85
61026,43.75,-422,64.96,nan,nan,nan,0.516,0.577,12.7,17.85
61027,44.85,-422,64.96,nan,nan,nan,0.516,0.577,12.7,17.85
61028,44.85,-422,64.96,nan,nan,nan,0.516,0.577,12.7,17.85
61029,44.85,-423,64.96,nan,nan,nan,0.514,0.548,12.7,17.85
61030,43.75,-423,64.96,nan,nan,nan,0.514,0.548,12.7,17.85
61031,43.75,-423,64.96,nan,nan,nan,0.514,0.548,12.7,17.85
61032,43.75,-423,64.96,nan,nan,nan,0.514,0.548,12.7,17.85
61033,43.75,-423,64.96,nan,nan,nan,0.514,0.577,12.7,17.85
61034,43.75,-423,64.96,nan,nan,nan,0.514,0.577,12.7,17.85
61035,43.75,-423,64.96,nan,nan,nan,0.514,0.577,12.7,17.85
61036,43.75,-422,64.96,nan,nan,nan,0.513,0.577,12.7,17.85
61037,46.1,-421,64.96,nan,nan,nan,0.54,0.612,12.7,17.85
61038,49.5,-421,64.96,nan,nan,nan,0.541,0.73,12.7,17.85
61039,49.5,-421,64.96,nan,nan,nan,0.541,0.741,12.7,17.85
61040,49.5,-420,64.96,nan,nan,nan,0.541,0.741,12.7,17.85
61041,49.5,-420,64.96,nan,nan,nan,0.541,0.741,12.7,17.85
61042,49.5,-420,64.96,nan,nan,nan,0.541,0.741,12.7,17.85
61043,49.5,-421,64.96,nan,nan,nan,0.537,0.612,12.7,17.85
61044,46.1,-420,64.96,nan,nan,nan,0.618,0.987,12.7,17.85
61045,49.5,-420,64.96,nan,nan,nan,0.613,0.958,12.7,17.85
61046,49.5,-420,64.96,nan,nan,nan,0.613,0.816,12.7,17.85
61047,49.5,-420,64.96,nan,nan,nan,0.613,1.0,12.7,17.85
61048,49.5,-420,64.96,nan,nan,nan,0.613,1.0,12.7,17.85
61049,49.5,-419,64.96,nan,nan,nan,0.616,1.0,12.7,17.85
61050,49.5,-419,64.96,nan,nan,nan,0.622,1.0,12.7,17.85
61051,49.5,-419,64.96,nan,nan,nan,0.626,1.0,12.7,17.85
61052,49.5,-418,64.96,nan,nan,nan,0.634,0.707,12.7,17.85
61053,49.5,-418,64.96,nan,nan,nan,0.634,nan,12.7,17.85
61054,49.5,-418,64.96,nan,nan,nan,0.634,nan,12.7,17.85
61055,49.5,-418,64.96,nan,nan,nan,0.634,nan,12.7,17.85
61056,49.5,-418,64.96,nan,nan,nan,0.634,nan,12.7,17.85
61057,49.5,-417,64.96,nan,nan,nan,0.628,nan,12.7,17.85
61058,51.0,-417,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61059,51.0,-416,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61060,51.0,-415,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61061,51.0,-415,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61062,51.0,-415,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61063,51.0,-415,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61064,51.0,-415,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61065,51.0,-415,64.96,nan,nan,nan,0.622,0.707,12.7,17.85
61066,51.0,-414,64.96,nan,nan,nan,0.622,nan,12.7,17.85
61067,51.0,-414,64.96,nan,nan,nan,0.622,nan,12.7,17.85
61068,51.0,-414,64.96,nan,nan,nan,0.622,nan,12.7,17.85
