Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
63986,86.85,-413,65.0,nan,nan,nan,2.784,nan,0.0,12.2
63987,86.85,-413,65.0,nan,nan,nan,2.784,nan,0.0,12.2
63988,86.85,-413,65.0,nan,nan,nan,2.86,nan,0.0,12.2
63989,86.85,-412,65.0,nan,nan,nan,2.931,nan,0.0,10.1
63990,86.85,-411,65.0,nan,nan,nan,2.849,nan,0.0,10.1
63991,89.0,-410,65.0,nan,nan,nan,2.784,0.707,2.15,10.1
63992,89.0,-410,65.0,nan,nan,nan,2.784,0.707,2.15,10.1
63993,89.0,-409,65.0,nan,nan,nan,2.713,0.577,2.15,10.1
63994,90.1,-408,65.0,nan,nan,nan,2.658,0.577,3.25,10.1
63995,90.1,-408,65.0,nan,nan,nan,2.723,0.577,3.25,10.1
63996,90.1,-410,65.0,nan,nan,nan,2.713,0.548,3.25,8.8
63997,86.85,-410,65.0,nan,nan,nan,2.658,0.548,3.25,8.8
63998,86.85,-410,65.0,nan,nan,nan,2.658,0.548,3.25,8.8
63999,86.85,-410,65.0,nan,nan,nan,2.723,0.548,3.25,8.8
64000,86.85,-410,65.0,nan,nan,nan,2.784,0.577,3.25,8.6
64001,86.85,-410,65.0,nan,nan,nan,2.784,0.577,3.25,8.6
64002,86.85,-409,65.0,nan,nan,nan,2.713,0.577,3.25,8.6
64003,89.0,-408,65.0,nan,nan,nan,2.658,0.577,3.25,8.6
64004,89.0,-407,65.0,nan,nan,nan,2.658,0.577,3.25,8.6
64005,89.0,-407,65.0,nan,nan,nan,2.658,0.577,3.25,8.6
64006,89.0,-407,65.0,nan,nan,nan,2.658,0.707,3.25,8.6
64007,89.0,-407,65.0,nan,nan,nan,2.658,0.707,3.25,8.6
64008,89.0,-406,65.0,nan,nan,nan,2.597,0.577,3.25,8.6
64009,90.1,-406,65.0,nan,nan,nan,2.548,0.577,3.25,8.6
64010,90.1,-407,65.0,nan,nan,nan,2.494,0.548,3.25,8.6
64011,89.0,-406,65.0,nan,nan,nan,2.474,0.837,3.25,8.6
64012,90.1,-405,65.0,nan,nan,nan,2.432,0.837,3.25,8.6
64013,90.1,-405,65.0,nan,nan,nan,2.432,0.837,3.25,8.6
64014,90.1,-405,65.0,nan,nan,nan,2.432,0.837,3.25,8.6
64015,90.1,-405,65.0,nan,nan,nan,2.48,0.837,3.25,8.6
64016,90.1,-405,65.0,nan,nan,nan,0.599,0.837,3.25,8.6
64017,90.1,-405,65.0,nan,nan,nan,0.607,0.816,3.25,8.6
64018,90.1,-405,65.0,nan,nan,nan,0.606,1.0,3.25,8.6
64019,90.1,-405,65.0,nan,nan,nan,0.615,0.707,3.25,8.6
64020,90.1,-405,65.0,nan,nan,nan,0.615,nan,3.25,8.6
64021,90.1,-405,65.0,nan,nan,nan,0.615,nan,3.25,8.6
