Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
63437,31.15,-423,65.0,nan,nan,nan,0.553,0.577,0.0,13.75
63438,31.1,-422,65.0,nan,nan,nan,0.613,0.957,0.05,13.75
63439,31.15,-422,65.0,nan,nan,nan,0.609,0.837,0.05,13.75
63440,31.15,-421,65.0,nan,nan,nan,0.613,0.816,0.05,13.75
63441,31.15,-421,65.0,nan,nan,nan,0.616,1.0,0.05,12.7
63442,31.15,-420,65.0,nan,nan,nan,0.62,1.0,0.05,12.7
63443,31.15,-420,65.0,nan,nan,nan,0.624,1.0,0.05,11.75
63444,31.15,-419,65.0,nan,nan,nan,0.62,0.957,0.05,11.75
63445,33.1,-419,65.0,nan,nan,nan,0.616,0.837,2.0,13.7
63446,33.1,-419,65.0,nan,nan,nan,0.62,0.816,2.0,13.7
63447,33.1,-419,65.0,nan,nan,nan,0.624,0.577,2.0,13.15
63448,33.1,-419,65.0,nan,nan,nan,0.624,0.707,2.0,13.15
63449,33.1,-419,65.0,nan,nan,nan,0.628,0.707,2.0,13.15
63450,33.1,-419,65.0,nan,nan,nan,0.633,0.707,2.0,11.9
63451,33.1,-419,65.0,nan,nan,nan,0.633,0.707,2.0,11.9
63452,33.1,-418,65.0,nan,nan,nan,0.628,0.577,2.0,11.9
63453,34.95,-418,65.0,nan,nan,nan,0.624,0.577,3.85,13.75
63454,34.95,-418,65.0,nan,nan,nan,0.624,0.707,3.85,13.75
63455,34.95,-418,65.0,nan,nan,nan,0.624,0.707,3.85,13.75
63456,34.95,-418,65.0,nan,nan,nan,0.628,0.707,3.85,13.75
63457,34.95,-418,65.0,nan,nan,nan,0.633,0.707,3.85,12.8
63458,34.95,-418,65.0,nan,nan,nan,0.633,0.707,3.85,12.8
63459,34.95,-418,65.0,nan,nan,nan,0.638,0.707,3.85,12.8
63460,34.95,-417,65.0,nan,nan,nan,0.637,0.577,3.85,11.6
63461,36.65,-417,65.0,nan,nan,nan,0.633,0.577,5.55,13.3
63462,36.65,-417,65.0,nan,nan,nan,0.633,0.707,5.55,13.3
63463,36.65,-419,65.0,nan,nan,nan,0.628,0.577,5.55,13.3
63464,32.95,-419,65.0,nan,nan,nan,0.624,0.577,5.55,13.3
63465,32.95,-419,65.0,nan,nan,nan,0.624,0.577,5.55,13.3
63466,32.95,-419,65.0,nan,nan,nan,0.628,0.577,5.55,13.3
63467,32.95,-418,65.0,nan,nan,nan,0.628,0.548,5.55,12.1
63468,34.7,-418,65.0,nan,nan,nan,0.624,0.548,5.55,12.1
63469,34.7,-417,65.0,nan,nan,nan,0.62,0.548,5.55,12.1
63470,36.55,-416,65.0,nan,nan,nan,0.616,0.52,5.55,12.1
63471,38.45,-416,65.0,nan,nan,nan,0.613,0.538,7.35,13.9
63472,38.45,-416,65.0,nan,nan,nan,0.613,0.553,7.35,13.9
63473,38.45,-416,65.0,nan,nan,nan,0.613,0.553,7.35,13.9
63474,38.45,-416,65.0,nan,nan,nan,0.613,0.553,7.35,13.9
63475,38.45,-416,65.0,nan,nan,nan,0.613,0.553,7.35,13.9
63476,38.45,-416,65.0,nan,nan,nan,0.613,0.585,7.35,13.9
63477,38.45,-416,65.0,nan,nan,nan,0.613,0.585,7.35,13.9
63478,38.45,-416,65.0,nan,nan,nan,0.613,0.726,7.35,13.9
63479,38.45,-416,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63480,38.45,-415,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63481,38.45,-415,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63482,38.45,-414,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63483,38.45,-413,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63484,38.45,-412,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63485,38.45,-412,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63486,38.45,-412,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63487,38.45,-412,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63488,38.45,-411,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63489,38.45,-411,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63490,38.45,-411,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63491,38.45,-410,65.0,nan,nan,nan,0.613,nan,7.35,13.9
63492,38.45,-410,65.0,nan,nan,nan,0.617,nan,7.35,13.9
63493,38.45,-410,65.0,nan,nan,nan,0.558,nan,7.35,13.25
63494,38.45,-410,65.0,nan,nan,nan,0.561,nan,7.35,11.95
63495,38.45,-409,65.0,nan,nan,nan,0.561,nan,7.35,11.95
