Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
40449,38.65,-253,64.64,nan,nan,nan,4.128,0.577,0.0,8.4
40450,38.65,-253,64.64,nan,nan,nan,4.128,0.577,0.0,8.4
40451,38.65,-252,64.64,nan,nan,nan,4.128,0.577,0.0,8.4
40452,38.65,-252,64.64,nan,nan,nan,4.128,0.577,0.0,8.4
40453,38.65,-252,64.64,nan,nan,nan,4.194,0.707,0.0,8.4
40454,38.65,-252,64.64,nan,nan,nan,4.258,0.707,0.0,8.4
40455,38.65,-254,64.64,nan,nan,nan,4.258,0.707,0.0,8.4
40456,35.45,-254,64.64,nan,nan,nan,4.258,0.707,3.2,8.4
40457,35.45,-253,64.64,nan,nan,nan,4.189,0.577,3.2,8.4
40458,36.55,-253,64.64,nan,nan,nan,4.128,0.577,3.2,8.4
40459,36.55,-252,64.64,nan,nan,nan,4.065,0.548,3.2,8.4
40460,38.65,-252,64.64,nan,nan,nan,4.07,0.548,3.2,8.4
40461,38.65,-251,64.64,nan,nan,nan,4.065,0.535,3.2,8.4
40462,38.75,-251,64.64,nan,nan,nan,4.01,0.535,3.3,8.4
40463,38.75,-251,64.64,nan,nan,nan,4.01,0.535,3.3,8.4
40464,38.75,-251,64.64,nan,nan,nan,4.01,0.535,3.3,8.4
40465,38.75,-250,64.64,nan,nan,nan,4.01,0.548,3.3,8.4
40466,38.75,-249,64.64,nan,nan,nan,4.01,0.548,3.3,8.4
40467,38.75,-249,64.64,nan,nan,nan,4.01,0.577,3.3,8.4
40468,38.75,-249,64.64,nan,nan,nan,4.01,0.577,3.3,8.4
40469,38.75,-249,64.64,nan,nan,nan,4.07,0.707,3.3,8.4
40470,38.75,-249,64.64,nan,nan,nan,4.128,nan,3.3,8.4
40471,38.75,-249,64.64,nan,nan,nan,4.194,nan,3.3,8.4
40472,38.75,-248,64.64,nan,nan,nan,4.258,nan,3.3,8.4
40473,38.75,-248,64.64,nan,nan,nan,4.258,nan,3.3,8.4
40474,38.75,-247,64.64,nan,nan,nan,4.189,nan,3.3,8.4
40475,38.85,-246,64.64,nan,nan,nan,4.128,0.707,3.4,8.4
40476,38.85,-246,64.64,nan,nan,nan,4.128,0.707,3.4,8.4
40477,38.85,-246,64.64,nan,nan,nan,4.128,0.707,3.4,8.4
40478,38.85,-253,64.64,nan,nan,nan,4.065,0.577,3.4,8.4
40479,35.55,-252,64.64,nan,nan,nan,4.01,0.577,3.4,8.4
40480,35.55,-252,64.64,nan,nan,nan,4.07,0.577,3.4,8.4
40481,35.55,-252,64.64,nan,nan,nan,4.126,0.577,3.4,6.35
40482,35.55,-252,64.64,nan,nan,nan,4.187,0.577,3.4,6.35
40483,35.55,-251,64.64,nan,nan,nan,4.187,0.577,3.4,6.35
40484,35.55,-250,64.64,nan,nan,nan,4.187,0.707,3.4,6.35
40485,35.55,-250,64.64,nan,nan,nan,4.187,0.707,3.4,6.35
40486,35.55,-250,64.64,nan,nan,nan,4.187,0.707,3.4,6.35
40487,35.55,-249,64.64,nan,nan,nan,4.121,0.707,3.4,6.35
40488,36.2,-249,64.64,nan,nan,nan,4.063,0.707,3.4,6.35
40489,36.2,-249,64.64,nan,nan,nan,4.126,0.707,3.4,6.35
40490,36.2,-249,64.64,nan,nan,nan,4.187,0.707,3.4,6.35
40491,36.2,-248,64.64,nan,nan,nan,4.121,0.577,3.4,6.35
40492,37.2,-247,64.64,nan,nan,nan,4.059,0.718,3.4,6.35
40493,38.95,-247,64.64,nan,nan,nan,4.004,0.75,3.5,6.45
40494,38.95,-247,64.64,nan,nan,nan,4.004,0.75,3.5,6.45
40495,38.95,-247,64.64,nan,nan,nan,4.004,0.75,3.5,6.45
40496,38.95,-247,64.64,nan,nan,nan,4.004,0.851,3.5,6.45
40497,38.95,-247,64.64,nan,nan,nan,4.004,0.878,3.5,6.45
40498,38.95,-246,64.64,nan,nan,nan,3.947,0.718,3.5,6.45
40499,41.65,-248,64.64,nan,nan,nan,3.917,1.262,6.2,9.15
40500,37.55,-248,64.64,nan,nan,nan,3.868,1.231,6.2,9.15
40501,37.55,-248,64.64,nan,nan,nan,3.868,1.039,6.2,9.15
40502,37.55,-247,64.64,nan,nan,nan,3.817,1.19,6.2,9.15
40503,38.55,-247,64.64,nan,nan,nan,3.821,1.032,6.2,9.15
40504,38.55,-246,64.64,nan,nan,nan,3.817,0.994,6.2,9.15
40505,39.95,-245,64.64,nan,nan,nan,3.768,1.036,6.2,9.15
40506,42.15,-247,64.64,nan,nan,nan,3.791,1.188,6.7,9.65
40507,38.75,-247,64.64,nan,nan,nan,3.791,1.142,6.7,9.65
40508,38.75,-247,64.64,nan,nan,nan,3.841,1.022,6.7,9.65
40509,38.75,-246,64.64,nan,nan,nan,3.837,1.045,6.7,9.65
40510,39.95,-246,64.64,nan,nan,nan,3.791,0.979,6.7,9.65
40511,39.95,-246,64.64,nan,nan,nan,3.791,1.022,6.7,9.65
40512,39.95,-245,64.64,nan,nan,nan,3.791,1.045,6.7,9.65
40513,42.15,-244,64.64,nan,nan,nan,3.791,1.022,6.7,9.65
40514,42.15,-244,64.64,nan,nan,nan,3.791,0.933,6.7,9.65
40515,42.15,-243,64.64,nan,nan,nan,3.791,0.548,6.7,9.65
40516,42.15,-243,64.64,nan,nan,nan,3.791,0.577,6.7,9.65
40517,42.15,-243,64.64,nan,nan,nan,3.841,0.577,6.7,9.65
40518,42.15,-243,64.64,nan,nan,nan,3.889,0.577,6.7,9.65
40519,42.15,-243,64.64,nan,nan,nan,3.942,0.707,6.7,9.65
40520,42.15,-243,64.64,nan,nan,nan,3.994,0.707,6.7,7.9
40521,42.15,-242,64.64,nan,nan,nan,0.735,0.707,6.7,7.85
40522,43.85,-242,64.64,nan,nan,nan,0.735,0.707,8.4,8.4
