Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
58983,89.2,-381,64.92,nan,nan,nan,0.522,0.577,0.0,2.4
58984,89.2,-380,64.92,nan,nan,nan,0.522,0.577,0.0,2.4
58985,89.2,-380,64.92,nan,nan,nan,0.522,0.577,0.0,2.4
58986,89.2,-380,64.92,nan,nan,nan,0.522,0.577,0.0,2.4
58987,89.2,-380,64.92,nan,nan,nan,0.522,0.577,0.0,2.4
58988,89.2,-380,64.92,nan,nan,nan,0.522,0.707,0.0,2.4
58989,89.2,-380,64.92,nan,nan,nan,0.522,nan,0.0,2.4
58990,89.2,-380,64.92,nan,nan,nan,0.522,nan,0.0,2.4
58991,89.2,-383,64.92,nan,nan,nan,0.519,nan,0.0,2.4
58992,84.55,-383,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
58993,84.55,-383,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
58994,84.55,-383,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
58995,84.55,-383,64.92,nan,nan,nan,0.522,0.707,4.65,5.45
58996,84.55,-382,64.92,nan,nan,nan,0.522,0.707,4.65,5.45
58997,84.55,-382,64.92,nan,nan,nan,0.522,0.707,4.65,5.45
58998,84.55,-382,64.92,nan,nan,nan,0.522,0.707,4.65,5.45
58999,84.55,-381,64.92,nan,nan,nan,0.519,0.577,4.65,5.45
59000,87.6,-380,64.92,nan,nan,nan,0.519,0.577,4.65,5.45
59001,87.6,-380,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59002,87.6,-380,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59003,87.6,-380,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59004,87.6,-380,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59005,87.6,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59006,87.6,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59007,87.6,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59008,87.6,-379,64.92,nan,nan,nan,0.519,nan,4.65,5.45
59009,87.6,-379,64.92,nan,nan,nan,0.519,nan,4.65,5.45
59010,87.6,-378,64.92,nan,nan,nan,0.519,nan,4.65,5.45
59011,87.6,-378,64.92,nan,nan,nan,0.519,nan,4.65,5.45
59012,87.6,-378,64.92,nan,nan,nan,0.519,nan,4.65,5.45
59013,87.6,-378,64.92,nan,nan,nan,0.519,nan,4.65,5.45
59014,87.6,-379,64.92,nan,nan,nan,0.519,nan,4.65,5.45
59015,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59016,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59017,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59018,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59019,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59020,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59021,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
59022,86.9,-379,64.92,nan,nan,nan,0.519,0.707,4.65,5.45
