Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
59261,74.95,-395,64.92,nan,nan,nan,0.512,0.577,0.0,16.7
59262,74.95,-395,64.92,nan,nan,nan,0.513,0.707,0.0,16.7
59263,74.95,-394,64.92,nan,nan,nan,0.512,0.707,0.0,16.7
59264,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59265,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59266,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59267,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59268,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59269,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59270,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59271,77.65,-394,64.92,nan,nan,nan,0.512,0.707,2.7,16.7
59272,77.65,-394,64.92,nan,nan,nan,0.512,nan,2.7,16.7
59273,77.65,-394,64.92,nan,nan,nan,0.513,nan,2.7,13.25
59274,77.65,-393,64.92,nan,nan,nan,0.512,nan,2.7,13.25
59275,81.8,-393,64.92,nan,nan,nan,0.512,0.707,6.85,13.25
59276,81.8,-392,64.92,nan,nan,nan,0.511,0.577,6.85,13.25
59277,81.95,-392,64.92,nan,nan,nan,0.511,0.577,7.0,13.25
59278,81.95,-391,64.92,nan,nan,nan,0.511,0.577,7.0,13.25
59279,81.95,-391,64.92,nan,nan,nan,0.511,0.577,7.0,13.25
59280,81.95,-390,64.92,nan,nan,nan,0.51,0.548,7.0,13.25
59281,82.05,-392,64.92,nan,nan,nan,0.775,1.357,7.1,13.25
59282,81.8,-392,64.92,nan,nan,nan,0.769,1.239,7.1,13.25
59283,81.8,-392,64.92,nan,nan,nan,0.781,1.281,7.1,13.25
59284,81.8,-392,64.92,nan,nan,nan,0.781,1.432,7.1,13.25
59285,81.8,-392,64.92,nan,nan,nan,0.787,1.493,7.1,13.25
59286,81.8,-391,64.92,nan,nan,nan,0.794,1.652,7.1,13.25
59287,86.0,-390,64.92,nan,nan,nan,0.778,1.461,11.05,13.25
59288,88.25,-390,64.92,nan,nan,nan,0.766,1.307,13.3,15.1
59289,88.25,-390,64.92,nan,nan,nan,0.766,1.356,13.3,15.1
59290,88.25,-390,64.92,nan,nan,nan,0.766,0.482,13.3,15.1
59291,88.25,-390,64.92,nan,nan,nan,0.766,0.5,13.3,15.1
59292,88.25,-390,64.92,nan,nan,nan,0.766,0.5,13.3,15.1
59293,88.25,-389,64.92,nan,nan,nan,0.766,0.5,13.3,15.1
59294,88.25,-388,64.92,nan,nan,nan,0.766,0.5,13.3,15.1
59295,88.25,-388,64.92,nan,nan,nan,0.766,0.379,13.3,15.1
59296,88.25,-388,64.92,nan,nan,nan,0.766,nan,13.3,15.1
59297,88.25,-388,64.92,nan,nan,nan,0.771,nan,13.3,15.1
59298,88.25,-388,64.92,nan,nan,nan,0.784,nan,13.3,13.3
59299,88.25,-387,64.92,nan,nan,nan,0.784,nan,13.3,13.3
59300,89.35,-387,64.92,nan,nan,nan,0.784,0.707,14.4,14.4
59301,89.35,-387,64.92,nan,nan,nan,0.784,0.707,14.4,14.4
59302,89.35,-387,64.92,nan,nan,nan,0.784,0.707,14.4,14.4
59303,89.35,-386,64.92,nan,nan,nan,0.784,0.577,14.4,14.4
59304,89.9,-386,64.92,nan,nan,nan,0.784,0.577,14.95,14.95
59305,89.9,-386,64.92,nan,nan,nan,0.784,0.577,14.95,14.95
59306,89.9,-386,64.92,nan,nan,nan,0.784,0.577,14.95,14.95
59307,89.9,-386,64.92,nan,nan,nan,0.784,0.577,14.95,14.95
59308,89.9,-395,64.92,nan,nan,nan,0.778,0.577,14.95,14.95
59309,83.45,-394,64.92,nan,nan,nan,0.766,0.577,14.95,14.95
59310,83.45,-393,64.92,nan,nan,nan,0.766,0.577,14.95,14.95
59311,83.45,-393,64.92,nan,nan,nan,0.766,0.577,14.95,14.95
59312,83.45,-392,64.92,nan,nan,nan,0.766,0.577,14.95,14.95
59313,83.45,-392,64.92,nan,nan,nan,0.766,0.707,14.95,14.95
59314,83.45,-392,64.92,nan,nan,nan,0.766,0.707,14.95,14.95
59315,83.45,-392,64.92,nan,nan,nan,0.766,0.707,14.95,14.95
59316,83.45,-392,64.92,nan,nan,nan,0.766,0.707,14.95,14.95
59317,83.45,-392,64.92,nan,nan,nan,0.766,nan,14.95,14.95
59318,83.45,-392,64.92,nan,nan,nan,0.766,nan,14.95,14.95
59319,83.45,-392,64.92,nan,nan,nan,0.766,nan,14.95,14.95
59320,83.45,-392,64.92,nan,nan,nan,0.766,nan,14.95,14.95
59321,83.45,-392,64.92,nan,nan,nan,0.766,nan,14.95,14.95
59322,83.45,-393,64.92,nan,nan,nan,0.76,nan,14.95,14.95
59323,79.3,-393,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59324,79.3,-393,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59325,79.3,-393,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59326,79.3,-393,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59327,79.3,-393,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59328,79.3,-393,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59329,79.3,-392,64.92,nan,nan,nan,0.745,0.577,14.95,14.95
59330,84.35,-392,64.92,nan,nan,nan,0.736,0.577,14.95,14.95
59331,84.35,-392,64.92,nan,nan,nan,0.74,0.577,14.95,14.95
59332,84.35,-391,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59333,84.35,-391,64.92,nan,nan,nan,0.75,0.707,14.95,14.95
59334,84.35,-390,64.92,nan,nan,nan,0.75,0.577,14.95,14.95
59335,84.85,-390,64.92,nan,nan,nan,0.75,0.577,14.95,14.95
59336,84.85,-390,64.92,nan,nan,nan,0.75,0.577,14.95,14.95
59337,84.85,-389,64.92,nan,nan,nan,0.75,0.577,14.95,14.95
59338,84.85,-388,64.92,nan,nan,nan,0.745,0.577,14.95,14.95
59339,87.4,-388,64.92,nan,nan,nan,0.736,0.577,14.95,14.95
59340,87.4,-388,64.92,nan,nan,nan,0.736,0.577,14.95,14.95
59341,87.4,-388,64.92,nan,nan,nan,0.736,0.577,14.95,14.95
59342,87.4,-388,64.92,nan,nan,nan,0.736,0.577,14.95,14.95
59343,87.4,-388,64.92,nan,nan,nan,0.736,0.577,14.95,14.95
59344,87.4,-387,64.92,nan,nan,nan,0.736,0.707,14.95,14.95
59345,87.4,-387,64.92,nan,nan,nan,0.736,0.707,14.95,14.95
59346,87.4,-387,64.92,nan,nan,nan,0.736,0.707,14.95,14.95
59347,87.4,-386,64.92,nan,nan,nan,0.736,nan,14.95,14.95
59348,87.4,-385,64.92,nan,nan,nan,0.732,nan,14.95,14.95
59349,88.95,-386,64.92,nan,nan,nan,0.762,1.414,14.95,14.95
59350,87.4,-386,64.92,nan,nan,nan,0.753,1.0,14.95,14.95
59351,87.4,-386,64.92,nan,nan,nan,0.756,1.0,14.95,14.95
59352,87.4,-386,64.92,nan,nan,nan,0.766,1.0,14.95,14.95
59353,87.4,-385,64.92,nan,nan,nan,0.77,1.0,14.95,14.95
59354,87.4,-385,64.92,nan,nan,nan,0.781,1.0,14.95,14.95
59355,87.4,-385,64.92,nan,nan,nan,0.781,1.0,14.95,14.95
59356,87.4,-384,64.92,nan,nan,nan,0.781,1.0,14.95,14.95
59357,87.4,-384,64.92,nan,nan,nan,0.781,0.707,14.95,14.95
59358,87.4,-383,64.92,nan,nan,nan,0.781,nan,14.95,14.95
59359,87.4,-382,64.92,nan,nan,nan,0.781,nan,14.95,14.95
59360,87.4,-382,64.92,nan,nan,nan,0.781,nan,14.95,14.95
59361,87.4,-382,64.92,nan,nan,nan,0.781,nan,14.95,14.95
59362,87.4,-381,64.92,nan,nan,nan,0.781,nan,14.95,14.95
59363,88.95,-380,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59364,88.95,-380,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59365,88.95,-379,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59366,88.95,-379,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59367,88.95,-379,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59368,88.95,-379,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59369,88.95,-379,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59370,88.95,-378,64.92,nan,nan,nan,0.781,0.707,14.95,12.25
59371,88.95,-378,64.92,nan,nan,nan,0.781,nan,14.95,12.25
59372,88.95,-378,64.92,nan,nan,nan,0.781,nan,14.95,12.25
59373,88.95,-377,64.92,nan,nan,nan,0.781,nan,14.95,12.25
59374,89.1,-376,64.92,nan,nan,nan,0.781,0.707,14.95,10.6
59375,89.1,-376,64.92,nan,nan,nan,0.785,0.707,14.95,10.6
59376,89.1,-383,64.92,nan,nan,nan,0.792,0.577,14.95,10.6
59377,84.45,-382,64.92,nan,nan,nan,0.781,0.577,14.95,10.6
59378,84.45,-381,64.92,nan,nan,nan,0.781,0.577,14.95,10.6
59379,84.45,-380,64.92,nan,nan,nan,0.785,0.577,14.95,10.6
59380,84.45,-380,64.92,nan,nan,nan,0.567,0.577,14.95,10.6
59381,84.45,-380,64.92,nan,nan,nan,0.572,0.577,14.95,10.6
59382,84.45,-380,64.92,nan,nan,nan,0.572,0.577,14.95,10.6
59383,84.45,-380,64.92,nan,nan,nan,0.572,0.707,14.95,10.6
59384,84.45,-380,64.92,nan,nan,nan,0.572,0.707,14.95,10.6
59385,84.45,-380,64.92,nan,nan,nan,0.572,nan,14.95,10.6
59386,84.45,-384,64.92,nan,nan,nan,0.583,nan,14.95,10.6
59387,76.7,-384,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59388,76.7,-384,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59389,76.7,-384,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59390,76.7,-383,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59391,76.7,-383,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59392,76.7,-383,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59393,76.7,-383,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59394,76.7,-383,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59395,76.7,-383,64.92,nan,nan,nan,0.583,nan,14.95,13.2
59396,76.7,-382,64.92,nan,nan,nan,0.582,nan,14.95,13.2
59397,78.9,-382,64.92,nan,nan,nan,0.577,0.707,14.95,13.2
59398,78.9,-382,64.92,nan,nan,nan,0.578,0.707,14.95,13.2
59399,78.9,-382,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59400,78.9,-381,64.92,nan,nan,nan,0.582,0.577,14.95,13.2
59401,83.7,-381,64.92,nan,nan,nan,0.577,0.577,14.95,13.2
59402,83.7,-381,64.92,nan,nan,nan,0.578,0.577,14.95,13.2
59403,83.7,-381,64.92,nan,nan,nan,0.583,0.577,14.95,13.2
59404,83.7,-381,64.92,nan,nan,nan,0.583,0.577,14.95,13.2
59405,83.7,-380,64.92,nan,nan,nan,0.583,0.577,14.95,13.2
59406,83.7,-380,64.92,nan,nan,nan,0.583,0.707,14.95,13.2
59407,83.7,-380,64.92,nan,nan,nan,0.584,0.707,14.95,13.2
59408,83.7,-379,64.92,nan,nan,nan,0.59,0.707,14.95,12.4
