Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
46020,76.9,-263,64.72,nan,nan,nan,0.537,0.458,0.0,16.8
46021,76.95,-263,64.72,nan,nan,nan,0.537,0.451,0.05,16.8
46022,76.95,-262,64.72,nan,nan,nan,0.537,0.491,0.05,16.8
46023,76.95,-262,64.72,nan,nan,nan,0.536,0.506,0.05,16.8
46024,76.95,-261,64.72,nan,nan,nan,0.539,0.506,0.05,16.8
46025,76.95,-261,64.72,nan,nan,nan,0.539,0.506,0.05,16.8
46026,76.95,-261,64.72,nan,nan,nan,0.539,0.471,0.05,16.8
46027,76.95,-260,64.72,nan,nan,nan,0.539,0.509,0.05,16.8
46028,76.95,-260,64.72,nan,nan,nan,0.539,0.236,0.05,16.8
46029,76.95,-259,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46030,76.95,-259,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46031,76.95,-258,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46032,76.95,-257,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46033,76.95,-257,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46034,76.95,-257,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46035,76.95,-257,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46036,76.95,-260,64.72,nan,nan,nan,0.539,nan,0.05,16.8
46037,76.5,-259,64.72,nan,nan,nan,0.537,0.707,0.45,16.8
46038,76.5,-259,64.72,nan,nan,nan,0.537,0.707,0.45,16.8
46039,76.5,-259,64.72,nan,nan,nan,0.536,0.707,0.45,16.8
46040,76.5,-259,64.72,nan,nan,nan,0.539,0.707,0.45,16.8
46041,76.5,-259,64.72,nan,nan,nan,0.539,0.707,0.45,16.8
46042,76.5,-258,64.72,nan,nan,nan,0.539,0.577,0.45,16.8
46043,76.75,-258,64.72,nan,nan,nan,0.539,0.577,0.45,16.8
46044,76.75,-258,64.72,nan,nan,nan,0.539,0.577,0.45,16.8
46045,76.75,-257,64.72,nan,nan,nan,0.539,0.577,0.45,16.8
46046,76.9,-260,64.72,nan,nan,nan,1.152,3.532,0.45,16.8
46047,75.95,-260,64.72,nan,nan,nan,1.152,3.097,1.0,16.8
46048,75.95,-260,64.72,nan,nan,nan,1.16,3.097,1.0,16.8
46049,75.95,-260,64.72,nan,nan,nan,1.174,3.097,1.0,13.55
46050,75.95,-259,64.72,nan,nan,nan,1.174,2.873,1.0,13.55
46051,76.5,-259,64.72,nan,nan,nan,1.174,2.792,1.0,11.55
46052,76.5,-259,64.72,nan,nan,nan,1.174,3.097,1.0,11.55
46053,76.5,-258,64.72,nan,nan,nan,1.183,3.097,1.0,11.55
46054,76.5,-257,64.72,nan,nan,nan,1.197,3.367,1.0,10.1
46055,76.5,-257,64.72,nan,nan,nan,1.197,0.577,1.0,10.1
46056,76.5,-257,64.72,nan,nan,nan,1.207,0.707,1.0,10.1
46057,76.5,-257,64.72,nan,nan,nan,1.222,0.707,1.0,10.1
46058,76.5,-256,64.72,nan,nan,nan,1.233,0.707,1.0,10.1
46059,76.5,-256,64.72,nan,nan,nan,1.249,nan,1.0,10.1
46060,76.5,-256,64.72,nan,nan,nan,1.249,nan,1.0,10.1
46061,76.5,-256,64.72,nan,nan,nan,1.249,nan,1.0,10.1
46062,76.5,-256,64.72,nan,nan,nan,1.249,nan,1.0,10.1
46063,76.5,-256,64.72,nan,nan,nan,1.261,nan,1.0,10.1
46064,76.5,-256,64.72,nan,nan,nan,1.277,nan,1.0,10.1
46065,76.5,-259,64.72,nan,nan,nan,1.283,nan,1.0,8.35
46066,74.0,-259,64.72,nan,nan,nan,1.265,0.707,2.95,8.35
46067,74.0,-258,64.72,nan,nan,nan,1.253,0.577,2.95,8.35
46068,76.15,-258,64.72,nan,nan,nan,1.247,0.577,2.95,8.35
46069,76.15,-258,64.72,nan,nan,nan,1.265,0.577,2.95,7.45
46070,76.15,-258,64.72,nan,nan,nan,1.265,0.577,2.95,7.45
46071,76.15,-258,64.72,nan,nan,nan,1.265,0.577,2.95,7.45
46072,76.15,-258,64.72,nan,nan,nan,1.265,0.577,2.95,7.45
46073,76.15,-258,64.72,nan,nan,nan,1.265,0.577,2.95,7.45
46074,76.15,-258,64.72,nan,nan,nan,1.277,0.577,2.95,7.45
46075,76.15,-258,64.72,nan,nan,nan,1.296,0.707,2.95,7.45
46076,76.15,-258,64.72,nan,nan,nan,1.298,nan,2.95,7.45
46077,76.15,-258,64.72,nan,nan,nan,1.318,nan,2.95,7.45
46078,76.15,-258,64.72,nan,nan,nan,1.318,nan,2.95,7.45
46079,76.15,-258,64.72,nan,nan,nan,1.318,nan,2.95,7.45
46080,76.15,-258,64.72,nan,nan,nan,1.334,nan,2.95,7.45
46081,76.15,-258,64.72,nan,nan,nan,1.357,nan,2.95,7.45
46082,76.15,-258,64.72,nan,nan,nan,1.357,nan,2.95,7.45
46083,76.15,-257,64.72,nan,nan,nan,1.357,nan,2.95,7.45
46084,80.65,-257,64.72,nan,nan,nan,1.357,0.707,6.65,7.45
46085,80.65,-257,64.72,nan,nan,nan,1.374,0.707,6.65,7.45
46086,80.65,-256,64.72,nan,nan,nan,1.399,0.707,6.65,7.1
46087,80.65,-255,64.72,nan,nan,nan,1.399,0.707,6.65,7.1
46088,80.65,-255,64.72,nan,nan,nan,1.399,0.707,6.65,7.1
46089,80.65,-255,64.72,nan,nan,nan,1.399,0.707,6.65,7.1
46090,80.65,-255,64.72,nan,nan,nan,1.419,0.707,6.65,7.1
46091,80.65,-255,64.72,nan,nan,nan,1.447,0.707,6.65,7.1
46092,80.65,-255,64.72,nan,nan,nan,1.447,nan,6.65,7.1
46093,80.65,-254,64.72,nan,nan,nan,1.447,nan,6.65,7.1
46094,80.65,-254,64.72,nan,nan,nan,1.447,nan,6.65,7.1
46095,80.65,-254,64.72,nan,nan,nan,1.447,nan,6.65,7.1
46096,80.65,-254,64.72,nan,nan,nan,1.447,nan,6.65,7.1
46097,80.65,-254,64.72,nan,nan,nan,1.447,nan,6.65,7.1
