Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
65922,86.6,-339,65.04,nan,nan,nan,1.194,0.707,0.0,8.7
65923,86.6,-338,65.04,nan,nan,nan,1.152,0.577,0.0,8.7
65924,88.8,-337,65.04,nan,nan,nan,1.132,0.577,2.2,8.7
65925,88.8,-349,65.04,nan,nan,nan,1.098,0.548,2.2,8.7
65926,83.3,-348,65.04,nan,nan,nan,1.082,0.548,5.5,8.7
65927,83.3,-348,65.04,nan,nan,nan,1.082,0.548,5.5,8.7
65928,83.3,-348,65.04,nan,nan,nan,1.082,0.548,5.5,8.7
65929,83.3,-347,65.04,nan,nan,nan,1.082,0.548,5.5,8.7
65930,83.3,-347,65.04,nan,nan,nan,1.082,0.548,5.5,8.7
65931,83.3,-347,65.04,nan,nan,nan,1.082,0.577,5.5,8.7
65932,83.3,-347,65.04,nan,nan,nan,1.082,0.577,5.5,8.7
65933,83.3,-346,65.04,nan,nan,nan,1.082,0.707,5.5,8.7
65934,83.3,-346,65.04,nan,nan,nan,1.082,nan,5.5,8.7
65935,83.3,-346,65.04,nan,nan,nan,1.082,nan,5.5,8.7
65936,83.3,-346,65.04,nan,nan,nan,1.082,nan,5.5,8.7
65937,83.3,-346,65.04,nan,nan,nan,1.082,nan,5.5,8.7
65938,83.3,-346,65.04,nan,nan,nan,1.082,nan,5.5,8.7
65939,83.3,-346,65.04,nan,nan,nan,1.113,nan,5.5,8.7
65940,83.3,-345,65.04,nan,nan,nan,1.132,nan,5.5,8.7
65941,83.3,-344,65.04,nan,nan,nan,1.098,nan,5.5,8.7
65942,83.85,-343,65.04,nan,nan,nan,1.113,0.707,5.5,8.7
65943,83.85,-343,65.04,nan,nan,nan,0.516,0.707,5.5,8.7
65944,83.85,-342,65.04,nan,nan,nan,0.516,0.707,5.5,8.7
65945,83.85,-342,65.04,nan,nan,nan,0.516,0.707,5.5,8.7
65946,83.85,-342,65.04,nan,nan,nan,0.516,0.707,5.5,8.7
65947,83.85,-341,65.04,nan,nan,nan,0.516,0.707,5.5,8.7
65948,83.85,-341,65.04,nan,nan,nan,0.516,0.707,5.5,8.7
65949,83.85,-341,65.04,nan,nan,nan,0.516,0.707,5.5,8.7
65950,83.85,-341,65.04,nan,nan,nan,0.519,nan,5.5,8.7
65951,83.85,-341,65.04,nan,nan,nan,0.519,nan,5.5,8.7
65952,83.85,-341,65.04,nan,nan,nan,0.519,nan,5.5,8.7
65953,83.85,-341,65.04,nan,nan,nan,0.519,nan,5.5,8.7
65954,83.85,-340,65.04,nan,nan,nan,0.522,nan,5.5,8.7
65955,83.85,-339,65.04,nan,nan,nan,0.522,nan,5.5,8.7
65956,83.85,-339,65.04,nan,nan,nan,0.522,nan,5.5,8.7
65957,83.85,-339,65.04,nan,nan,nan,0.522,nan,5.5,8.7
65958,83.85,-338,65.04,nan,nan,nan,0.522,nan,5.5,8.7
65959,83.85,-338,65.04,nan,nan,nan,0.522,nan,5.5,8.7
