Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
59029,83.65,-363,64.92,nan,nan,nan,0.502,nan,0.0,17.45
59030,83.65,-363,64.92,nan,nan,nan,0.502,nan,0.0,17.45
59031,83.65,-363,64.92,nan,nan,nan,0.502,nan,0.0,17.45
59032,83.65,-363,64.92,nan,nan,nan,0.502,nan,0.0,17.45
59033,83.65,-362,64.92,nan,nan,nan,0.502,nan,0.0,17.45
59034,84.6,-362,64.92,nan,nan,nan,0.502,0.707,0.95,18.4
59035,84.6,-362,64.92,nan,nan,nan,0.503,0.707,0.95,18.4
59036,84.6,-362,64.92,nan,nan,nan,0.503,0.707,0.95,18.4
59037,84.6,-361,64.92,nan,nan,nan,0.503,0.707,0.95,18.4
59038,84.6,-361,64.92,nan,nan,nan,0.503,0.707,0.95,18.4
59039,84.6,-360,64.92,nan,nan,nan,0.502,0.577,0.95,18.4
59040,86.85,-359,64.92,nan,nan,nan,0.502,0.577,3.2,20.65
59041,86.85,-359,64.92,nan,nan,nan,0.502,0.577,3.2,20.65
59042,86.85,-359,64.92,nan,nan,nan,0.502,0.577,3.2,20.65
59043,86.85,-359,64.92,nan,nan,nan,0.502,0.707,3.2,20.65
59044,86.85,-359,64.92,nan,nan,nan,0.502,0.707,3.2,20.65
59045,86.85,-359,64.92,nan,nan,nan,0.502,0.707,3.2,20.65
59046,86.85,-359,64.92,nan,nan,nan,0.502,0.707,3.2,20.65
59047,86.85,-359,64.92,nan,nan,nan,0.502,0.707,3.2,20.65
59048,86.85,-359,64.92,nan,nan,nan,0.502,nan,3.2,20.65
59049,86.85,-359,64.92,nan,nan,nan,0.502,nan,3.2,20.65
59050,86.85,-358,64.92,nan,nan,nan,0.502,nan,3.2,20.65
59051,86.85,-357,64.92,nan,nan,nan,0.502,nan,3.2,20.65
59052,86.85,-356,64.92,nan,nan,nan,0.502,nan,3.2,20.65
59053,88.4,-356,64.92,nan,nan,nan,0.502,0.707,4.75,22.2
59054,88.4,-356,64.92,nan,nan,nan,0.502,0.707,4.75,22.2
