Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
60797,67.5,-395,64.96,nan,nan,nan,11.741,nan,0.0,8.35
60798,67.5,-395,64.96,nan,nan,nan,11.974,nan,0.0,7.55
60799,67.5,-394,64.96,nan,nan,nan,11.974,nan,0.0,7.55
60800,67.5,-393,64.96,nan,nan,nan,11.735,nan,0.0,7.55
60801,69.5,-392,64.96,nan,nan,nan,11.516,0.707,2.0,7.55
60802,69.5,-391,64.96,nan,nan,nan,11.516,0.707,2.0,7.55
60803,69.5,-391,64.96,nan,nan,nan,11.516,0.707,2.0,7.55
60804,69.5,-391,64.96,nan,nan,nan,11.516,0.707,2.0,7.55
60805,69.5,-391,64.96,nan,nan,nan,11.516,0.707,2.0,7.55
60806,69.5,-390,64.96,nan,nan,nan,11.516,0.707,2.0,7.55
60807,69.5,-390,64.96,nan,nan,nan,11.516,0.707,2.0,7.55
60808,69.5,-394,64.96,nan,nan,nan,11.303,0.577,2.0,7.55
60809,65.1,-393,64.96,nan,nan,nan,11.107,0.577,4.4,7.55
60810,65.1,-393,64.96,nan,nan,nan,11.107,0.707,4.4,7.55
60811,65.1,-393,64.96,nan,nan,nan,11.309,0.707,4.4,7.55
60812,65.1,-393,64.96,nan,nan,nan,11.516,0.707,4.4,7.55
60813,65.1,-393,64.96,nan,nan,nan,11.516,0.707,4.4,7.55
60814,65.1,-392,64.96,nan,nan,nan,11.516,0.707,4.4,7.55
60815,65.1,-392,64.96,nan,nan,nan,11.516,0.707,4.4,7.55
60816,65.1,-391,64.96,nan,nan,nan,11.303,0.577,4.4,7.55
60817,68.4,-391,64.96,nan,nan,nan,11.107,0.577,4.4,7.55
60818,68.4,-391,64.96,nan,nan,nan,11.107,0.707,4.4,7.55
60819,68.4,-391,64.96,nan,nan,nan,11.309,0.707,4.4,7.55
60820,68.4,-391,64.96,nan,nan,nan,11.465,0.707,4.4,7.55
60821,68.4,-390,64.96,nan,nan,nan,11.459,0.577,4.4,7.55
60822,72.2,-393,64.96,nan,nan,nan,11.269,1.194,7.1,7.55
60823,66.4,-392,64.96,nan,nan,nan,11.074,1.035,7.1,7.55
60824,66.4,-392,64.96,nan,nan,nan,11.074,1.035,7.1,7.55
60825,66.4,-392,64.96,nan,nan,nan,11.074,1.042,7.1,7.55
60826,66.4,-392,64.96,nan,nan,nan,11.074,1.272,7.1,7.55
60827,66.4,-392,64.96,nan,nan,nan,11.074,1.272,7.1,7.55
60828,66.4,-392,64.96,nan,nan,nan,11.074,1.272,7.1,7.55
60829,66.4,-392,64.96,nan,nan,nan,11.074,1.272,7.1,7.55
60830,66.4,-391,64.96,nan,nan,nan,10.884,1.272,7.1,7.55
60831,68.4,-391,64.96,nan,nan,nan,10.889,0.577,7.1,7.55
60832,68.4,-391,64.96,nan,nan,nan,11.074,0.707,7.1,7.55
60833,68.4,-391,64.96,nan,nan,nan,11.074,0.707,7.1,7.55
60834,68.4,-390,64.96,nan,nan,nan,10.884,0.577,7.1,7.55
60835,70.5,-390,64.96,nan,nan,nan,10.708,0.577,7.1,7.55
60836,70.5,-389,64.96,nan,nan,nan,10.536,0.548,7.1,7.55
60837,71.55,-388,64.96,nan,nan,nan,10.376,0.548,7.1,7.55
60838,71.55,-387,64.96,nan,nan,nan,10.376,0.548,7.1,7.55
60839,71.55,-386,64.96,nan,nan,nan,10.54,0.548,7.1,7.55
60840,71.55,-386,64.96,nan,nan,nan,10.531,0.577,7.1,7.55
60841,71.55,-386,64.96,nan,nan,nan,10.708,0.577,7.1,7.4
60842,71.55,-386,64.96,nan,nan,nan,10.888,0.577,7.1,7.4
60843,71.55,-386,64.96,nan,nan,nan,10.888,0.577,7.1,7.4
60844,71.55,-385,64.96,nan,nan,nan,10.888,0.707,7.1,7.4
60845,71.55,-384,64.96,nan,nan,nan,10.888,nan,7.1,7.4
60846,71.55,-384,64.96,nan,nan,nan,10.888,nan,7.1,7.4
60847,71.55,-384,64.96,nan,nan,nan,10.888,nan,7.1,7.4
60848,71.55,-383,64.96,nan,nan,nan,10.702,nan,7.1,7.4
60849,72.05,-383,64.96,nan,nan,nan,10.531,0.707,7.1,7.4
60850,72.05,-383,64.96,nan,nan,nan,10.531,0.707,7.1,7.4
60851,72.05,-383,64.96,nan,nan,nan,10.531,0.707,7.1,7.4
60852,72.05,-383,64.96,nan,nan,nan,10.531,0.707,7.1,7.4
60853,72.05,-383,64.96,nan,nan,nan,10.531,0.707,7.1,7.4
60854,72.05,-383,64.96,nan,nan,nan,10.531,0.707,7.1,7.4
60855,72.05,-383,64.96,nan,nan,nan,10.531,0.707,7.1,7.4
60856,72.05,-382,64.96,nan,nan,nan,10.363,0.577,7.1,7.4
60857,72.3,-381,64.96,nan,nan,nan,10.208,0.577,7.2,7.4
60858,72.3,-381,64.96,nan,nan,nan,10.208,0.707,7.2,7.4
60859,72.3,-381,64.96,nan,nan,nan,10.208,0.707,7.2,7.4
60860,72.3,-381,64.96,nan,nan,nan,10.208,0.707,7.2,7.4
60861,72.3,-381,64.96,nan,nan,nan,10.368,0.707,7.2,7.4
60862,72.3,-381,64.96,nan,nan,nan,10.531,0.707,7.2,7.4
60863,72.3,-380,64.96,nan,nan,nan,10.363,0.577,7.2,7.4
60864,74.3,-380,64.96,nan,nan,nan,10.368,0.577,9.2,9.2
60865,74.3,-380,64.96,nan,nan,nan,10.531,0.577,9.2,9.2
60866,74.3,-380,64.96,nan,nan,nan,10.531,0.707,9.2,9.2
60867,74.3,-379,64.96,nan,nan,nan,10.363,0.577,9.2,9.2
60868,75.45,-378,64.96,nan,nan,nan,10.208,0.577,10.35,10.35
60869,75.45,-378,64.96,nan,nan,nan,10.368,0.577,10.35,10.35
60870,75.45,-377,64.96,nan,nan,nan,0.673,0.577,10.35,10.35
60871,75.45,-377,64.96,nan,nan,nan,0.678,0.577,10.35,10.35
60872,75.45,-377,64.96,nan,nan,nan,0.678,0.577,10.35,10.35
60873,75.45,-376,64.96,nan,nan,nan,0.678,0.707,10.35,10.35
60874,75.45,-376,64.96,nan,nan,nan,0.683,0.707,10.35,10.35
60875,75.45,-376,64.96,nan,nan,nan,0.627,0.707,10.35,10.35
60876,75.45,-375,64.96,nan,nan,nan,0.634,nan,10.35,10.35
60877,75.45,-375,64.96,nan,nan,nan,0.634,nan,10.35,10.35
60878,75.45,-375,64.96,nan,nan,nan,0.634,nan,10.35,10.35
60879,75.45,-375,64.96,nan,nan,nan,0.634,nan,10.35,10.35
60880,75.45,-374,64.96,nan,nan,nan,0.634,nan,10.35,10.35
60881,75.45,-374,64.96,nan,nan,nan,0.634,nan,10.35,10.35
60882,75.45,-374,64.96,nan,nan,nan,0.634,nan,10.35,10.35
60883,75.45,-374,64.96,nan,nan,nan,0.636,nan,10.35,10.35
60884,75.45,-374,64.96,nan,nan,nan,0.644,nan,10.35,10.35
60885,75.45,-374,64.96,nan,nan,nan,0.644,nan,10.35,10.35
60886,75.45,-374,64.96,nan,nan,nan,0.646,nan,10.35,10.35
60887,75.45,-375,64.96,nan,nan,nan,0.651,nan,10.35,10.35
60888,74.3,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60889,74.3,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60890,74.3,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60891,74.3,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60892,74.3,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60893,74.3,-376,64.96,nan,nan,nan,0.641,0.577,10.35,10.35
60894,74.05,-376,64.96,nan,nan,nan,0.634,0.577,10.35,10.35
60895,74.05,-375,64.96,nan,nan,nan,0.634,0.577,10.35,10.35
60896,74.05,-374,64.96,nan,nan,nan,0.634,0.577,10.35,10.35
60897,74.05,-374,64.96,nan,nan,nan,0.634,0.707,10.35,10.35
60898,74.05,-374,64.96,nan,nan,nan,0.634,0.707,10.35,10.35
60899,74.05,-373,64.96,nan,nan,nan,0.636,0.707,10.35,10.35
60900,74.05,-373,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60901,74.05,-373,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60902,74.05,-375,64.96,nan,nan,nan,0.641,0.707,10.35,10.35
60903,72.5,-375,64.96,nan,nan,nan,0.634,0.707,10.35,10.35
60904,72.5,-375,64.96,nan,nan,nan,0.634,0.707,10.35,10.35
60905,72.5,-375,64.96,nan,nan,nan,0.634,0.707,10.35,10.35
60906,72.5,-375,64.96,nan,nan,nan,0.634,0.707,10.35,10.35
60907,72.5,-375,64.96,nan,nan,nan,0.636,0.707,10.35,10.35
60908,72.5,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60909,72.5,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60910,72.5,-375,64.96,nan,nan,nan,0.644,0.707,10.35,10.35
60911,72.5,-375,64.96,nan,nan,nan,0.644,nan,10.35,10.35
60912,72.5,-375,64.96,nan,nan,nan,0.644,nan,10.35,10.35
60913,72.5,-374,64.96,nan,nan,nan,0.641,nan,10.35,10.35
60914,74.55,-374,64.96,nan,nan,nan,0.634,0.707,10.35,10.35
60915,74.55,-374,64.96,nan,nan,nan,0.636,0.707,10.35,10.35
60916,74.55,-373,64.96,nan,nan,nan,0.641,0.577,10.35,9.05
60917,76.6,-373,64.96,nan,nan,nan,0.634,0.577,11.5,10.2
60918,76.6,-373,64.96,nan,nan,nan,0.634,0.577,11.5,10.2
60919,76.6,-373,64.96,nan,nan,nan,0.634,0.577,11.5,10.2
60920,76.6,-373,64.96,nan,nan,nan,0.636,0.577,11.5,10.2
60921,76.6,-373,64.96,nan,nan,nan,0.51,0.577,11.5,10.2
60922,76.6,-373,64.96,nan,nan,nan,0.511,0.577,11.5,10.2
60923,76.6,-373,64.96,nan,nan,nan,0.511,0.707,11.5,10.2
60924,76.6,-373,64.96,nan,nan,nan,0.511,0.707,11.5,10.2
60925,76.6,-373,64.96,nan,nan,nan,0.511,nan,11.5,10.2
60926,76.6,-373,64.96,nan,nan,nan,0.511,nan,11.5,10.2
60927,76.6,-373,64.96,nan,nan,nan,0.511,nan,11.5,10.2
60928,76.6,-373,64.96,nan,nan,nan,0.511,nan,11.5,10.2
60929,76.6,-372,64.96,nan,nan,nan,0.511,nan,11.5,10.2
60930,80.55,-372,64.96,nan,nan,nan,0.511,0.707,15.45,12.15
60931,80.55,-371,64.96,nan,nan,nan,0.51,0.577,15.45,12.15
60932,82.75,-371,64.96,nan,nan,nan,0.51,0.577,17.65,14.35
60933,82.75,-375,64.96,nan,nan,nan,0.51,0.548,17.65,14.35
60934,75.55,-374,64.96,nan,nan,nan,0.51,0.548,17.65,12.25
60935,75.55,-374,64.96,nan,nan,nan,0.51,0.548,17.65,12.25
60936,75.55,-374,64.96,nan,nan,nan,0.511,0.548,17.65,11.2
60937,75.55,-377,64.96,nan,nan,nan,0.51,0.535,17.65,11.2
60938,70.1,-377,64.96,nan,nan,nan,0.51,0.535,17.65,12.65
60939,70.1,-377,64.96,nan,nan,nan,0.51,0.548,17.65,12.65
60940,70.1,-376,64.96,nan,nan,nan,0.51,0.548,17.65,12.65
60941,70.1,-376,64.96,nan,nan,nan,0.51,0.577,17.65,12.65
60942,70.1,-376,64.96,nan,nan,nan,0.51,0.577,17.65,12.65
60943,70.1,-376,64.96,nan,nan,nan,0.51,0.707,17.65,12.65
60944,70.1,-376,64.96,nan,nan,nan,0.51,0.707,17.65,12.65
60945,70.1,-376,64.96,nan,nan,nan,0.51,0.707,17.65,12.65
60946,70.1,-376,64.96,nan,nan,nan,0.51,nan,17.65,12.65
60947,70.1,-376,64.96,nan,nan,nan,0.51,nan,17.65,12.65
60948,70.1,-376,64.96,nan,nan,nan,0.511,nan,17.65,12.65
60949,70.1,-376,64.96,nan,nan,nan,0.511,nan,17.65,12.65
60950,70.1,-375,64.96,nan,nan,nan,0.51,nan,17.65,12.65
60951,73.5,-374,64.96,nan,nan,nan,0.522,0.208,17.65,12.65
60952,77.9,-374,64.96,nan,nan,nan,0.523,0.678,17.65,12.65
60953,77.9,-374,64.96,nan,nan,nan,0.523,0.678,17.65,12.65
60954,77.9,-373,64.96,nan,nan,nan,0.521,0.566,17.65,12.65
60955,78.25,-372,64.96,nan,nan,nan,0.523,0.613,17.65,12.65
60956,78.25,-372,64.96,nan,nan,nan,0.523,0.613,17.65,12.65
60957,78.25,-372,64.96,nan,nan,nan,0.523,0.613,17.65,12.65
60958,78.25,-372,64.96,nan,nan,nan,0.523,0.613,17.65,12.65
60959,78.25,-372,64.96,nan,nan,nan,0.523,0.673,17.65,12.65
60960,78.25,-372,64.96,nan,nan,nan,0.523,0.577,17.65,12.65
60961,78.25,-371,64.96,nan,nan,nan,0.521,0.577,17.65,12.65
60962,78.4,-370,64.96,nan,nan,nan,4.027,10.511,17.65,12.65
60963,81.65,-370,64.96,nan,nan,nan,4.027,10.677,17.65,12.65
60964,81.65,-369,64.96,nan,nan,nan,4.027,12.231,17.65,12.65
60965,81.65,-369,64.96,nan,nan,nan,4.027,12.231,17.65,12.65
60966,81.65,-390,64.96,nan,nan,nan,4.027,10.511,17.65,12.65
60967,77.4,-390,64.96,nan,nan,nan,4.027,9.479,17.65,12.65
60968,77.4,-389,64.96,nan,nan,nan,4.027,9.479,17.65,12.65
60969,77.4,-389,64.96,nan,nan,nan,4.027,9.479,17.65,12.65
60970,77.4,-389,64.96,nan,nan,nan,4.027,10.677,17.65,12.65
60971,77.4,-389,64.96,nan,nan,nan,4.027,0.577,17.65,12.65
60972,77.4,-389,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60973,77.4,-389,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60974,77.4,-388,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60975,77.4,-388,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60976,77.4,-388,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60977,77.4,-388,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60978,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60979,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60980,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60981,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60982,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60983,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60984,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60985,77.4,-387,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60986,77.4,-394,64.96,nan,nan,nan,4.027,nan,17.65,12.65
60987,70.95,-394,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60988,70.95,-393,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60989,70.95,-393,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60990,70.95,-393,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60991,70.95,-393,64.96,nan,nan,nan,4.027,0.707,17.65,12.65
60992,70.95,-393,64.96,nan,nan,nan,4.104,0.707,17.65,12.65
60993,70.95,-393,64.96,nan,nan,nan,4.177,0.707,17.65,12.65
60994,70.95,-392,64.96,nan,nan,nan,4.177,0.707,17.65,12.65
60995,70.95,-392,64.96,nan,nan,nan,4.177,nan,17.65,12.65
60996,70.95,-391,64.96,nan,nan,nan,4.177,nan,17.65,12.65
60997,70.95,-391,64.96,nan,nan,nan,4.177,nan,17.65,12.65
60998,70.95,-391,64.96,nan,nan,nan,4.177,nan,17.65,12.65
60999,70.95,-391,64.96,nan,nan,nan,4.177,nan,17.65,12.65
61000,70.95,-391,64.96,nan,nan,nan,4.177,nan,17.65,12.65
61001,70.95,-391,64.96,nan,nan,nan,4.262,nan,17.65,12.65
61002,70.95,-391,64.96,nan,nan,nan,4.344,nan,17.65,12.65
61003,70.95,-391,64.96,nan,nan,nan,4.344,nan,17.65,12.65
61004,70.95,-391,64.96,nan,nan,nan,4.344,nan,17.65,12.65
61005,70.95,-391,64.96,nan,nan,nan,4.344,nan,17.65,12.65
61006,70.95,-391,64.96,nan,nan,nan,4.344,nan,17.65,12.65
61007,70.95,-390,64.96,nan,nan,nan,4.344,nan,17.65,12.65
61008,70.95,-390,64.96,nan,nan,nan,4.344,nan,17.65,12.65
61009,70.95,-389,64.96,nan,nan,nan,4.254,nan,17.65,12.65
61010,72.25,-388,64.96,nan,nan,nan,4.177,0.707,17.65,12.65
61011,72.25,-387,64.96,nan,nan,nan,4.096,0.577,17.65,12.65
61012,74.3,-387,64.96,nan,nan,nan,4.104,0.577,17.65,12.65
61013,74.3,-387,64.96,nan,nan,nan,4.177,0.577,17.65,12.65
61014,74.3,-387,64.96,nan,nan,nan,4.177,0.577,17.65,12.65
61015,74.3,-387,64.96,nan,nan,nan,4.262,0.577,17.65,12.65
61016,74.3,-386,64.96,nan,nan,nan,4.344,0.577,17.65,12.65
61017,74.3,-386,64.96,nan,nan,nan,4.344,0.577,17.65,12.65
61018,74.3,-386,64.96,nan,nan,nan,4.344,0.577,17.65,12.65
61019,74.3,-385,64.96,nan,nan,nan,4.344,0.707,17.65,12.65
61020,74.3,-385,64.96,nan,nan,nan,4.344,nan,17.65,12.65
