Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
67723,85.95,-464,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67724,85.95,-464,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67725,85.95,-464,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67726,85.95,-464,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67727,85.95,-464,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67728,85.95,-464,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67729,85.95,-464,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67730,85.95,-463,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67731,85.95,-463,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67732,85.95,-463,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67733,85.95,-463,65.08,nan,nan,nan,0.513,nan,0.0,10.3
67734,85.95,-463,65.08,nan,nan,nan,0.514,nan,0.0,8.55
67735,85.95,-463,65.08,nan,nan,nan,0.514,nan,0.0,8.55
67736,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67737,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67738,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67739,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67740,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67741,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67742,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67743,85.95,-463,65.08,nan,nan,nan,0.516,nan,0.0,7.4
67744,85.95,-463,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67745,85.95,-462,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67746,85.95,-462,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67747,85.95,-462,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67748,85.95,-461,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67749,85.95,-461,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67750,85.95,-461,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67751,85.95,-460,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67752,85.95,-459,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67753,85.95,-459,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67754,85.95,-458,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67755,85.95,-458,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67756,85.95,-458,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67757,85.95,-458,65.08,nan,nan,nan,0.519,nan,0.0,7.4
67758,85.95,-458,65.08,nan,nan,nan,0.522,nan,0.0,2.85
67759,85.95,-457,65.08,nan,nan,nan,0.522,nan,0.0,2.85
67760,85.95,-457,65.08,nan,nan,nan,0.522,nan,0.0,2.85
67761,85.95,-457,65.08,nan,nan,nan,0.522,nan,0.0,2.85
67762,85.95,-457,65.08,nan,nan,nan,0.522,nan,0.0,2.85
67763,85.95,-456,65.08,nan,nan,nan,0.527,nan,0.0,1.4
67764,85.95,-455,65.08,nan,nan,nan,0.527,nan,0.0,1.4
67765,85.95,-455,65.08,nan,nan,nan,0.527,nan,0.0,1.4
67766,85.95,-454,65.08,nan,nan,nan,0.527,nan,0.0,1.4
