Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
55427,57.75,-422,64.88,nan,nan,nan,1.506,0.577,0.0,18.9
55428,61.35,-421,64.88,nan,nan,nan,1.486,0.577,3.6,18.9
55429,61.35,-421,64.88,nan,nan,nan,1.486,0.577,3.6,18.9
55430,61.35,-421,64.88,nan,nan,nan,1.486,0.577,3.6,18.9
55431,61.35,-421,64.88,nan,nan,nan,1.486,0.577,3.6,18.9
55432,61.35,-421,64.88,nan,nan,nan,1.486,0.577,3.6,18.9
55433,61.35,-421,64.88,nan,nan,nan,1.486,0.707,3.6,18.9
55434,61.35,-420,64.88,nan,nan,nan,1.486,0.707,3.6,18.9
55435,61.35,-423,64.88,nan,nan,nan,1.461,0.577,3.6,18.9
55436,55.85,-423,64.88,nan,nan,nan,1.466,0.577,5.5,20.8
55437,55.85,-423,64.88,nan,nan,nan,1.486,0.707,5.5,20.55
55438,55.85,-422,64.88,nan,nan,nan,1.486,0.707,5.5,20.55
55439,55.85,-422,64.88,nan,nan,nan,1.512,0.707,5.5,20.55
55440,55.85,-422,64.88,nan,nan,nan,1.54,0.707,5.5,20.55
55441,55.85,-422,64.88,nan,nan,nan,1.564,0.707,5.5,20.55
55442,55.85,-422,64.88,nan,nan,nan,1.564,0.707,5.5,20.55
55443,55.85,-421,64.88,nan,nan,nan,1.534,0.577,5.5,20.55
55444,57.75,-421,64.88,nan,nan,nan,1.512,0.577,5.5,20.55
55445,57.75,-421,64.88,nan,nan,nan,1.512,0.707,5.5,20.55
55446,57.75,-421,64.88,nan,nan,nan,1.512,0.707,5.5,20.55
55447,57.75,-420,64.88,nan,nan,nan,1.486,0.577,5.5,20.55
55448,61.35,-420,64.88,nan,nan,nan,1.467,0.577,5.5,20.55
55449,61.35,-419,64.88,nan,nan,nan,1.467,0.577,5.5,20.55
55450,61.35,-418,64.88,nan,nan,nan,1.467,0.577,5.5,20.55
55451,61.35,-418,64.88,nan,nan,nan,1.467,0.577,5.5,20.55
55452,61.35,-418,64.88,nan,nan,nan,1.492,0.577,5.5,20.55
55453,61.35,-418,64.88,nan,nan,nan,1.512,0.707,5.5,20.55
55454,61.35,-418,64.88,nan,nan,nan,1.512,0.707,5.5,20.55
55455,61.35,-417,64.88,nan,nan,nan,1.54,0.707,5.5,20.55
55456,61.35,-417,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55457,61.35,-417,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55458,61.35,-416,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55459,61.35,-416,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55460,61.35,-416,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55461,61.35,-416,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55462,61.35,-416,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55463,61.35,-416,64.88,nan,nan,nan,1.564,nan,5.5,20.55
55464,61.35,-415,64.88,nan,nan,nan,1.595,nan,5.5,20.55
55465,61.35,-414,64.88,nan,nan,nan,1.622,nan,5.5,20.55
