Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Trade Number STDV,Market Price STDV,Excess Demand STDV,Speculator Proportion STDV,Kurtosis MP STDV,Kurtosis ED STDV,Kurtosis SP STDV,MP Volatility Last 100 Trades STDV,MP Volatility Last 10 Trades STDV,Pre-CUSP Market Price Difference STDV,Last 100 Pre-CUSP Market Prices Difference STDV
59256.65261813538,57.57899106002553,-422.39080459770116,64.9279693486588,,,,1.279825864276569,1.0202629629629607,0.0,11.751660280970635,8741.499599228413,21.244384785950125,174.80195841695374,0.1399501428481884,,,,2.517267060713274,2.4753500592917694,0.0,6.053360301055889
59257.65261813538,57.61245210727965,-422.28735632183907,64.9279693486588,,,,1.2779231754161335,1.021644320297949,0.38109833971902957,11.783141762452113,8741.499599228413,21.262030809412995,174.82759376393307,0.1399501428481884,,,,2.502996975814267,2.2976047689358587,1.1565683680932395,6.0749414611503925
59258.65261813538,57.62669220945082,-422.154533844189,64.92802043422714,,,,1.2818335467349553,1.0479659735349691,0.6349936143039593,11.762707535121331,8741.499599228413,21.260293041140688,174.79320495180642,0.13998372316004284,,,,2.4914710879880797,2.352684921341322,1.5289464043055547,6.0966116104787
59259.65261813538,57.665453384418946,-422.16219667943807,64.92802043422714,,,,1.2864033290653,1.0982456479690499,0.8810983397190296,11.779565772669228,8741.499599228413,21.28071015119128,174.8082489009259,0.13998372316004284,,,,2.4939631414730337,2.6273152368118144,1.7835688444868247,6.112501379896549
59260.65261813538,57.681289910600306,-422.11877394636014,64.92802043422714,,,,1.2922215108834816,1.1532053742802284,1.1646232439335886,11.784418901660288,8741.499599228413,21.23789636208298,174.83250131846407,0.13998372316004284,,,,2.500612012329825,2.786791371423516,2.0327821198269906,6.12294951322542
59261.65261813538,57.732311621966794,-422.1111111111111,64.92802043422714,,,,1.2637429667519176,0.98882375478927,1.4578544061302685,11.836653895274598,8741.499599228413,21.297998530371316,174.74065195274454,0.13998372316004284,,,,2.3980664545376813,2.3037609454632753,2.2725987834192978,6.163968347544836
59262.65261813538,57.6743933588761,-422.2068965517241,64.92802043422714,,,,1.2557902813299215,0.909376673040151,1.7205619412515947,11.844189016602819,8741.499599228413,21.234724630276823,174.86738811526916,0.13998372316004284,,,,2.3920097072114985,2.018845531180503,2.4895244004460264,6.166825726438399
59263.65261813538,57.65670498084287,-422.22222222222223,64.92802043422714,,,,1.258920716112531,0.9202633587786239,1.9681992337164735,11.842145593869738,8741.499599228413,21.271548230228117,175.07076961067264,0.13998372316004284,,,,2.402170097078834,2.041406438570241,2.6080771876529085,6.194572789976901
59264.65261813538,57.666922094508216,-422.17752234993617,64.92807151979547,,,,1.2579450127877234,0.9257409523809498,2.1969348659003813,11.84565772669222,8741.499599228413,21.280061998844037,175.03175528121812,0.1400464618893616,,,,2.403111299746913,2.107165020667087,2.7977396102553933,6.181717703259983
59265.65261813538,57.7182630906768,-422.2618135376756,64.9281226053638,,,,1.2652212276214823,0.8908429118773921,2.415006385696039,11.865197956577276,8741.499599228413,21.26968651128601,174.8493726073418,0.14002161952156467,,,,2.4079243645048303,1.8307623472909285,2.9457691319949277,6.191890438999889
59266.65261813538,57.72247765006377,-422.18773946360153,64.9281226053638,,,,1.2622071611253183,0.8563517110266138,2.6244572158365256,11.901404853129,8741.499599228413,21.29946393635747,174.74955405968817,0.14002161952156467,,,,2.408271813653883,1.715489523155413,3.0335731336135274,6.1865541853236685
59267.65261813538,57.74661558109826,-422.2094508301405,64.9281226053638,,,,1.2693069053708423,0.8877357414448647,2.8524265644955316,11.897573435504478,8741.499599228413,21.305837720799527,174.87200080844323,0.14002161952156467,,,,2.414489380748592,1.9824776583630954,3.1339579938045734,6.184037911497614
59268.65261813538,57.75312899105999,-422.2452107279693,64.9281226053638,,,,1.2721867007672618,0.8492802303262933,3.063346104725416,11.881992337164757,8741.499599228413,21.3104230679097,174.97184199496624,0.14002161952156467,,,,2.424015779055931,1.7498901731845948,3.2092534697273973,6.112786892347609
59269.65261813538,57.78045977011493,-422.23499361430396,64.92817369093211,,,,1.239451406649614,0.8068942307692285,3.299489144316732,11.898722860791825,8741.499599228413,21.402246842412445,174.9246535888342,0.14001134955835173,,,,2.254084824485599,1.2299827806664472,3.303359448663206,6.111960796680087
59270.65261813538,57.77777777777774,-422.28480204342276,64.92822477650044,,,,1.2733657289002547,0.9631673151750948,3.4957854406130267,11.881673052362702,8741.499599228413,21.393976257200453,174.84060790502343,0.14001565520632148,,,,2.4051181135028825,2.5832112580879323,3.4031399541943643,6.078540809755565
59271.65261813538,57.82056194125155,-422.2260536398467,64.92822477650044,,,,1.2711994884910476,0.9654174950298192,3.692784163473817,11.929821200510847,8741.499599228413,21.392549488795915,174.7852723443469,0.14001565520632148,,,,2.392241630569092,2.374264104187537,3.485322578254039,6.109424306557714
59272.65261813538,57.849936143039535,-422.20306513409963,64.92822477650044,,,,1.2734347826086945,0.9560948616600765,3.8576628352490396,11.925862068965513,8741.499599228413,21.349441879784536,174.69629443904253,0.14001565520632148,,,,2.3972323252438987,2.317169917331023,3.60117832691726,6.109827499441292
59273.65261813538,57.87656449552996,-422.19795657726695,64.92822477650044,,,,1.2770051150895132,0.9728845401174145,4.02324393358876,11.899553001277143,8741.499599228413,21.38588840351931,174.78866026067675,0.14001565520632148,,,,2.4023289089287094,2.315038636149449,3.683633153035376,6.080987827214093
59274.65261813538,57.89125159642396,-422.191570881226,64.92827586206877,,,,1.2788273657288989,0.9408904109589015,4.215453384418898,11.902554278416346,8741.499599228413,21.450880436146885,174.75366813503828,0.14000534752509747,,,,2.401034768854045,2.205592087775425,3.759690419249069,6.0746042859145195
59275.65261813538,57.84629629629626,-422.029374201788,64.92827586206877,,,,1.2741035805626582,0.9901566731141174,4.38965517241379,11.925670498084292,8741.499599228413,21.418506615038943,174.71525575374056,0.14000534752509747,,,,2.3823875145161026,2.411680044884988,3.8115181702728407,6.0702022267844935
59276.65261813538,57.93301404853123,-422.04469987228606,64.92827586206877,,,,1.2889872122762143,1.0971417475728127,4.524904214559386,11.91577266922095,8741.499599228413,21.426921575028782,174.78391488801734,0.14000534752509747,,,,2.4362535984056333,3.376685166821143,3.860083140174922,6.065637434012003
